,Comentario,Texto limpio
394,"Es un museo interesante y un recorrido largo, la entrada es gratuita",museo interesante recorrido entrada gratuita
395,"Una experiencia increíble. No puedo creer que sea GRATIS la entrada, ponte zapatos cómodos, prepárate para caminar como 3 horas por 6 pisos llenos de arte, es increíble. Si eres de tomar fotos,  trae batería extra para tu celular, la vas a necesitar!",experiencia increíble creer gratis entrada ponte zapatos cómodos prepárate caminar pisos llenos arte increíble tomar fotos trae batería extra celular vas necesitar
396,"Buena alternativa para disfrutar una tarde de arte ya sea en pareja o un momento familiar, es accesible y no tiene costo la entrada, hay excelentes obras de arte y otras para mi no lo fueron, de pronto sentí que había espacios desperdiciados dónde quizá se pueda ampliar el e impulsar el arte mexicano, así como también parecía que era la bodega dónde el señor Slim guarda el arte que no le gusta, obras tanto increíbles como de relleno.",alternativa disfrutar arte pareja familiar accesible costo entrada excelentes obras arte sentí espacios desperdiciados ampliar impulsar arte mexicano parecía bodega señor slim guarda arte gusta obras increíbles relleno
397,"Uno de los recintos que no puedes ni debes perderte si estas en la CDMX, con 5 salas se expocisiones permanentes y temporales, es increible que un lugar como este ademas de todo sea gratuito, ubicado en plaza carso, frente al acuario inbursa",recintos puedes debes perderte cdmx salas expocisiones permanentes temporales increible gratuito ubicado plaza carso frente acuario inbursa
398,"Exelente y espectacular tanto por fuera como por dentro... Super recomendado, solo un detalle, personalmente no lo recomiendo para niños es un lugar más para personas adultas.",exelente espectacular super recomendado detalle personalmente recomiendo niños personas adultas
399,"Me encantó! Todo muy organizado, baños limpios. Recomiendo iniciar el recorrido desde el último nivel hacia abajo, y llegar desde el primer turno porque hay poco público en ese horario. Permiten tomar fotos sin flash.",encantó organizado baños limpios recomiendo iniciar recorrido nivel abajo llegar turno público horario permiten tomar fotos flash
400,"Museo moderno
6 niveles de historia impresionante
Esculturas en bronce, mármol y diferentes materiales de Rodin
Hermosas pinturas al oleo de siqueiros
Historia en papel.moneda y monedas de oro
te puedes pasar horas disfrutando de este museo.",museo moderno niveles historia impresionante esculturas bronce mármol materiales rodin hermosas pinturas oleo siqueiros historia papelmoneda monedas oro puedes pasar disfrutando museo
401,"Un museo muy recomendable para visitar, tiene gran cantidad de obras principalmente de arte sacro y oriental, compuesto por 6 niveles, cada uno de gran interés, ambiente familiar. Sin olvidar la impresionante ""Puerta del infierno"" ubicada en justo frente a la entrada del museo.",museo recomendable visitar cantidad obras arte sacro oriental compuesto niveles interés ambiente familiar olvidar impresionante puerta infierno ubicada justo frente entrada museo
402,Excelente museo con grandes obras,excelente museo obras
403,Lindo lugar me hubiera encantado ver más de México,lindo encantado méxico
404,"Particularmente la envolvente del objeto te impacta visualmente que te quedas apreciandolo por fuera y enseguida quieres fotos.
Al interior se muestran varias colecciones pertenencientes a la fundación Slim, el espacio es muy luminoso y amplío.
La entrada es gratuita.",particularmente envolvente objeto impacta visualmente quedas apreciandolo quieres fotos interior muestran colecciones pertenencientes fundación slim espacio luminoso amplío entrada gratuita
405,"Es una excelente opción para pasar una tarde apreciando una buena exposición de obras de arte. Es un museo extenso con varios pisos así que debes de llevar calzado cómodo para caminar.
Es un museo que debes de visitar si estás en la ciudad de México, tiene pinturas, obras de arte, objetos de colección entre muchas cosas más.",excelente opción pasar apreciando exposición obras arte museo extenso pisos debes calzado cómodo caminar museo debes visitar ciudad méxico pinturas obras arte objetos colección
406,"Sin duda uno de los museos más importantes de México. Las colecciones son muy buenas e interesantes, aunque la museografía puede mejorar para poder disfrutar bien las obras.",duda museos importantes méxico colecciones interesantes museografía mejorar disfrutar obras
407,"De visita en CDMX, me recomendaron este museo y en verdad valió la pena trasladarse hasta el, un museo muy completo, cada piso con un tema de arte muy interesante, el lugar es bastante amplio y limpio. Ta ves lo único que mejoraría es la RA, pero en general fue muy agradable la visita, recomendado 👌☺️",visita cdmx recomendaron museo valió pena trasladarse museo completo piso tema arte interesante amplio limpio ta ves único mejoraría ra agradable visita recomendado 
408,"Precioso, son como 7 pisos con esculturas, pinturas y demás exposiciones. La entrada es gratuita y vale totalmente la pena. Se necesita de toda una tarde para ver las exposiciones con detalle, pero de manera general, unas 2 horas bastan.",precioso pisos esculturas pinturas exposiciones entrada gratuita vale totalmente pena necesita exposiciones detalle bastan
409,"Hermoso edificio, pensado para el disfrute con un recorrido orgánico. Exposiciones variadas y de exquisito gusto. Excelente ubicación. Impresionante crecimiento inmobiliario por el sector y trabajos de transporte público que prometen grandes beneficios de movilidad.",hermoso edificio pensado disfrute recorrido orgánico exposiciones variadas exquisito gusto excelente ubicación impresionante crecimiento inmobiliario sector trabajos transporte público prometen beneficios movilidad
410,"Increíble museo, exposiciones de diferente tipo y muy buenas. Se necesita mucho tiempo para ver todo tranquilamente, un día no alcanza para disfrutarlo. Y el acceso sin costo.",increíble museo exposiciones tipo necesita tranquilamente alcanza disfrutarlo acceso costo
411,"El acceso es gratuito y no hay tantas personas, una fila de 30 minutos para ingresar en domingo.

El recorrido comienza de arriba a abajo debido a la pandemia.

Es un museo grande y se requiere bastante tiempo para recorrerlo, un aproximado de 40 - 60 minutos por sala.",acceso gratuito tantas personas fila minutos ingresar domingo recorrido comienza abajo pandemia museo grande requiere recorrerlo aproximado minutos sala
412,Excelente experiencia y el personal muy amable. Todo bajo un estricto control de limpieza,excelente experiencia personal amable estricto control limpieza
413,"Museo con una increíble fachada y en su interior alberga una colección privada impresionante, 6 pisos de esculturas, pinturas, etc. Todas de un gran valor histórico.
Sin duda alguna, una visita obligada en CDMX.",museo increíble fachada interior alberga colección privada impresionante pisos esculturas pinturas etc histórico duda visita obligada cdmx
414,"Un museo espectacular sobre todo por su propia arquitectura, una parada imperdible si visitas la Ciudad de México, exibe exposiciones temporales bastante importantes. Precios populares, el estacionamiento está en el edificio de al lado en Plaza Carso.",museo espectacular arquitectura parada imperdible visitas ciudad méxico exibe exposiciones temporales importantes precios populares estacionamiento edificio plaza carso
415,"El museo Soumaya es uno de los que tienes que visitar su alguna vez has estado en la CDMX, la arquitectura es hermosa y las piezas que ahí se exhiben lo son aún más. Tiene 4 pisos o galerías, si vas en familia lo disfrutarás mucho. Cómo recomendación al llegar toma el elevador y sube al último piso, es más fácil así, ya que evitarás un poco la subida.",museo soumaya visitar cdmx arquitectura hermosa piezas exhiben pisos galerías vas familia disfrutarás recomendación llegar toma elevador sube piso fácil evitarás subida
416,"Es maravilloso tener lugares como el mes el soumaya, lugar donde tienes acceso gratuito los 365 días del año y donde podrás gozar de un exquisito viaje cultural de gran calidad e historia, 5 salas para apreciar la escultura y pintura de grandes artistas, arte en todo su esplendor, unas instalaciones bien estructuradas, salas espaciosas, luz, armonia en la exhibición, baños, rampas, elevador, servicio médico sin costo, gente amable, amplió horario, en fin... sin duda un lugar que debemos visitar y aprovechar con la familia, amigos, pareja, con quien quieras vivir un día sumergido en el arte a través de la historia.",maravilloso lugares mes soumaya acceso gratuito año podrás gozar exquisito viaje cultural calidad historia salas apreciar escultura pintura artistas arte esplendor instalaciones estructuradas salas espaciosas luz armonia exhibición baños rampas elevador servicio médico costo gente amable amplió horario duda debemos visitar aprovechar familia amigos pareja quieras vivir sumergido arte historia
417,El arte a disposición de toda persona que desee conocer,arte disposición persona desee
418,"Me gustó muchísimo, está muy limpio y las medidas de sanidad son excelentes.",gustó muchísimo limpio medidas sanidad excelentes
419,"La arquitectura se lleva todo, el museo no es excepcional.",arquitectura museo excepcional
420,"Excelente ya que Cuenta con Diversas Áreas de Interés, su Arquitectura es Única y Observe que Cuenta con Afluencia de Visitantes de Todas las Edades, Recomiendo a Todos los Visitantes que no Dejen de Hacer su Recorrido a Este Magnifico Museo.",excelente diversas áreas interés arquitectura única observe afluencia visitantes edades recomiendo visitantes dejen recorrido magnifico museo
421,"Es un lugar extraordinario, su entrada gratis y distintas exposiciones muy interesantes.",extraordinario entrada gratis distintas exposiciones interesantes
422,"Es un Lugar Increíble desde luego vale la pena visitarlo , una recomendación es ir desde que abren el museo para aprovecharlo al máximo pues es bastante grande , tiene obras increíbles que toman tiempo al ser verdaderamente apreciadas",increíble vale pena visitarlo recomendación abren museo aprovecharlo máximo grande obras increíbles toman verdaderamente apreciadas
423,"Un lugar muy bien diseñado. De gran calidad artística y arquitectónica. Encuentras centros comerciales, museos, el acuario, centros de negocios. Departamentos para vivir, tiene todo lo que necesitas.",diseñado calidad artística arquitectónica encuentras centros comerciales museos acuario centros negocios departamentos vivir necesitas
424,"Buen lugar para visitar en familia y disfrutar de una increíble variedad de obras de arte, ubicado en una zona con gran cantidad de lugares para visitar.
Me disgustó por completo que a pesar de estar en la crisis medio ambiental y en peligro crítico de extinción de tantas especies de fauna y flora aún dediquen todo un piso al marfil, uno de los símbolos de asesinato alrededor del mundo.
Esperaba que al menos hiciera parte de una campaña educativa pero lo único que logra es estimular a los visitantes a su compra, por que claro, es bello, pero pierde todo el valor, para mi, al representar cientos muertes.",visitar familia disfrutar increíble variedad obras arte ubicado zona cantidad lugares visitar disgustó completo crisis ambiental peligro crítico extinción tantas especies fauna flora dediquen piso marfil símbolos asesinato mundo esperaba hiciera campaña educativa único logra estimular visitantes compra bello pierde representar cientos muertes
425,"Abierto diario en un horario de 10:30 a 18:30 hrs.
5 ⭐ excelente servicio.
El museo consta de 6 salas en las cuales se puede encontrar una gran colección de pintura, escultura, monedas , relojes y de mas.",abierto diario horario hrs  excelente servicio museo consta salas encontrar colección pintura escultura monedas relojes
426,"Extraordinario, si quieres recorrerlo a detalle ten varias horas disponibles para que lo puedas disfrutar 100%y recomiendo leer o investigar un poco antes de acudir sobre la historia de sus pinturas y esculturas, para que sepas a ciencia cierta de qué trata cada una.",extraordinario quieres recorrerlo detalle ten disponibles puedas disfrutar recomiendo leer investigar acudir historia pinturas esculturas sepas ciencia
427,"Gratuito. Verás una fila larga máximo 20 a 30 mins de fila. Vale la pena. Puedes almorzar en la plaza comercial Carso que está a un lado pegada al museo, en donde encontrarás diferentes restaurantes.",gratuito verás fila larga máximo mins fila vale pena puedes almorzar plaza comercial carso pegada museo encontrarás restaurantes
428,"La verdad para arte de varias partes del mundo este es un museo ideal de visitar, sus obras no se limitan a cuadros al óleo que aunque cabe mencionar que están excelentes y tienen unas técnicas que parecen únicas este museo va más allá de ese aspecto, muestra todo tipo de artículos de la antigüedad de diferentes partes del mundo, se dice que el arte es una clara prueba de la existencia misma de la humanidad y en este museo se pueden apreciar las manifestaciones que a hecho el hombre a través de los años en sus diferentes civilizaciones con sus diferentes formas de pensar, de ser, de vivir",arte partes mundo museo ideal visitar obras limitan cuadros óleo cabe mencionar excelentes técnicas parecen únicas museo allá aspecto muestra tipo artículos antigüedad partes mundo arte clara prueba existencia humanidad museo apreciar manifestaciones hombre años civilizaciones formas pensar vivir
429,"Una colección impresionante por lo variada y grande. Se necesitan varias horas para poder ver con atención todas las piezas.
Entrada gratuita para todos, es de lo que más me gustó del lugar !!",colección impresionante variada grande necesitan atención piezas entrada gratuita gustó
430,"Me gustó que en cada piso es diferente la temática, gran variedad de obras...vale mucho la pena visitarlo. Lo recomiendo!",gustó piso temática variedad obrasvale pena visitarlo recomiendo
431,"Impresionante desde que se ve a lo lejos, la arquitectura y la belleza de este museo te deja sin palabras. Vale la pena ir los domingos ya que es entrada gratuita. En la entrada ofrecen servicio de Locker para dejar tus pertenencias.",impresionante ve arquitectura belleza museo deja palabras vale pena domingos entrada gratuita entrada ofrecen servicio locker dejar pertenencias
432,"Bellísimas instalaciones así como lo que ahí se alberga, arte de diferentes culturas, en cada piso encuentras algo que te sorprende colecciónes impresionantes!! Todo excelente!!!  Lastima que un guardia ya cuando ibamos de salida nos trató como si estuvieras en la cárcel!!",bellísimas instalaciones alberga arte culturas piso encuentras sorprende colecciónes impresionantes excelente lastima guardia ibamos salida trató cárcel
433,"Me encantó la exposición de Auguste Rodin que está en la última sala del museo. Todas las galerías están excelentes. Me sorprendió mucho la exposición de esculturas y figurillas hechas con marfil así como todas las pinturas, exposición de la moneda... En fin, una tarde bien aprovechada.",encantó exposición auguste rodin sala museo galerías excelentes sorprendió exposición esculturas figurillas hechas marfil pinturas exposición moneda aprovechada
434,"Muy buen lugar para visitar y disfrutar de todas las obras presentadas en el lugar, su infraestructura muy bien diseñada para tener una amplia gama de galerías para presentar todo tipo de artes.",visitar disfrutar obras presentadas infraestructura diseñada amplia gama galerías presentar tipo artes
435,"Este museo es completamente gratis todos los días. Comprende la colección de la familia de Carlos Slim, uno de los hombres más ricos del mundo.  Su gran aprecio por Augusto Rodin es muy notorio, en la colección hay varias reproducciones autorizadas de una misma pieza y también varios originales de gran importancia.
El orden sugerido para visitar el museo es de arriba hacia abajo, primero usando el elevador y luego sin mucho esfuerzo ir bajando de piso por medio de las rampas.
La colección abarca escultura, pintura, grabados, tallado en marfil o madera, monedas, medallas, etc y de muchas culturas y zonas geográficas

En el piso inferior hay una pequeña cafetería y tienda de souvenirs, pero creo que aún le falta mejor surtido",museo completamente gratis comprende colección familia carlos slim hombres ricos mundo aprecio augusto rodin notorio colección reproducciones autorizadas pieza originales importancia orden sugerido visitar museo abajo usando elevador esfuerzo bajando piso rampas colección abarca escultura pintura grabados tallado marfil madera monedas medallas etc culturas zonas geográficas piso inferior pequeña cafetería tienda souvenirs falta surtido
436,"Me gusta la arquitectura del lugar, la organizacion en sus obras. Excelente lugar. Excelente Fundacion Slim. Cultura en un gran lugar👏👏🙌🙌",gusta arquitectura organizacion obras excelente excelente fundacion slim cultura lugar
437,"La arquitectura de este museo es interesante, vale la pena visitarlo y tomarse la foto",arquitectura museo interesante vale pena visitarlo tomarse foto
438,"Un Museo lleno de historia, arte y un increíble ambiente... Tuve la grandiosa oportunidad de coincidir con un concierto de una orquesta por el día del niño y esto hizo mi visita al museo algo mágico.
Cada una de las salas está perfectamente distribuida, explicada y hecha. El personal es muy amable en todo momento y lo mejor de todo es que NO COBRAN.
Definitivamente uno de los mejores museos que he visitado y espero volver pronto.",museo lleno historia arte increíble ambiente grandiosa oportunidad coincidir concierto orquesta niño visita museo mágico salas perfectamente distribuida explicada hecha personal amable cobran definitivamente mejores museos visitado espero volver
439,"Increíble colección de arte, la arquitectura exterior muy interesante y bella. El interior no tanto aunque tiene lo suyo. El Museo es muy grande, sugiero subir al último nivel y descender recorriendo cada piso para dedicarle tiempo, no ir corriendo para no cansarse tanto y no perderse de ninguna sala. Lo mejor es que es gratis y así accesible a todo el mundo, hay que aprovechar, agradecer y disfrutarlo al máximo. Mi parte favorita todo Rodin.",increíble colección arte arquitectura exterior interesante bella interior museo grande sugiero subir nivel descender recorriendo piso dedicarle corriendo cansarse perderse sala gratis accesible mundo aprovechar agradecer disfrutarlo máximo favorita rodin
440,"Impresionantes exhibiciones en el museo Soumaya.
Fuimos la semana pasada, es un lugar imperdible para quien guste del arte y para quien quiera visitar un museo icónico de la ciudad. Se recorre de una manera muy natural y fácil.
Las instalaciones muy limpias y cuidadas así como el personal muy atentos y amables.
Recuerden que no permiten entrada con comida, tienen servicio de paquetería y la entrada al museo es totalmente gratuita.
Tienen servicio de WiFi, una tienda y restaurante sanborns.",impresionantes exhibiciones museo soumaya semana imperdible guste arte quiera visitar museo icónico ciudad recorre natural fácil instalaciones limpias cuidadas personal atentos amables recuerden permiten entrada comida servicio paquetería entrada museo totalmente gratuita servicio wifi tienda restaurante sanborns
441,"Excelente museo
Tiene diferentes excepciones muy buenas de diferentes culturas y épocas
Necesitas tiempo para poderlo conocer todo,  piezas de arte inimaginables, todo muy bien distribuido.
Cuenta con elevadores
Una excelente vista por la parte de afuera.",excelente museo excepciones culturas épocas necesitas poderlo piezas arte inimaginables distribuido elevadores excelente vista afuera
442,"El museo Soumaya es un sitio que debes visitar cuando estés en Ciudad de México, son 5 galerías de arte moderno, en esta ocasión pude apreciar la evolución del teléfono y el trabajo en mármol, realmente sorprendente.
Puedes bajar una aplicación para hacer el recorrido ya que por pandemia no hay guías.",museo soumaya sitio debes visitar ciudad méxico galerías arte moderno ocasión pude apreciar evolución teléfono mármol realmente sorprendente puedes bajar aplicación recorrido pandemia guías
443,"La entrada es gratuita, cuenta con 6 salas de exhibiciones y mis favoritas fueron las piezas de marfil y los cuadros sobre barcos. También exhiben la historia de las monedas, esculturas, artículos y pinturas religiosas. Hay escaleras, rampa y elevadores para llegar a cada piso. Los baños se encuentran limpios y hay una tienda de souvenirs en la planta baja. Me gustó pero si esperaba un poco más. El museo está ubicado junto a un centro comercial y al teatro jumex. También en frente está el Acuario Inbursa y a unas cuadras la plaza antara. El Turibus te deja en frente del museo por lo que es fácil llegar.",entrada gratuita salas exhibiciones favoritas piezas marfil cuadros barcos exhiben historia monedas esculturas artículos pinturas religiosas escaleras rampa elevadores llegar piso baños encuentran limpios tienda souvenirs planta baja gustó esperaba museo ubicado centro comercial teatro jumex frente acuario inbursa cuadras plaza antara turibus deja frente museo fácil llegar
444,Vale mucho la pena visitar,vale pena visitar
445,Es uno de mis lugares favoritos! Para ir a pasear y despejarse un poco es hermoso. Los Baños son gratis así que pueden pasar ahí,lugares favoritos pasear despejarse hermoso baños gratis pasar
446,"Excelente para visitar un fin de semana
Además es gratuito todos los días y cuenta con servicio de internet gratis también para hacer una mejor experiencia",excelente visitar semana gratuito servicio internet gratis experiencia
447,"El lugar es increible, además de ser gratuito es muy ordenado, limpio y tienen un buen servicio. La colección de arte es muy completa, especialmente en el último piso. Pero me incomoda que tienen una exibición completa de marfil. Y a pesar que es bellísimo, esta práctica ha tenido un alto costo a la naturaleza y la población de elefantes. A eso se debe mi calificación baja. Es algo muy serio.",increible gratuito ordenado limpio servicio colección arte completa especialmente piso incomoda exibición completa marfil bellísimo práctica alto costo naturaleza población elefantes calificación baja serio
448,"Imponente, majestuoso, unico.. Si vienes a CDMX, es casi obligado venir a visitar este magnifico museo. La entrada es gratis  y te sorprenderás con su encanto.",imponente majestuoso unico vienes cdmx obligado venir visitar magnifico museo entrada gratis sorprenderás encanto
449,"Museo muy agradable moderno bastante grande. Cuenta con 6 pisos y en cada piso cuenta con diferentes exposiciones!!! En el piso 6 se encuentran esculturas Auguste Rodin.
Está  El beso 1882 , El pensador 1902
La eterna primavera 1884 y muchas esculturas más que vale la pena visitarla😉
En el Piso 4 tienen pinturas por citar algunas de encuentran 2 cuadros de
Van Gogh . La entrada es gratis .
Considero una fortuna poder tener el privilegio de un Museo de esta naturaleza !!!  Lo recomiendo ampliamente 😃",museo agradable moderno grande pisos piso exposiciones piso encuentran esculturas auguste rodin beso pensador eterna primavera esculturas vale pena visitarla piso pinturas citar encuentran cuadros gogh entrada gratis considero fortuna privilegio museo naturaleza recomiendo ampliamente 
450,"Muy, muy bonito, con una distribución excelente. Piezas impresionantes, con infografías puntuales. Un gusto que exista.",bonito distribución excelente piezas impresionantes infografías puntuales gusto exista
451,Excelente ubicación y muestras!!,excelente ubicación muestras
452,"El Museo Soumaya me impactó a primera vista y lo mejor de todo es que la entrada es libre.

Su diseño es obra del mexicano Fernando Romero, asesorado por el prestigioso arquitecto Frank Gehry, y destaca por su compleja fachada curva compuesta, en el se exhiben más de seis mil piezas de arte de la Fundación Carlos Slim, que atesora más de 60 mil obras artísticas.",museo soumaya impactó vista entrada libre diseño obra mexicano fernando romero asesorado prestigioso arquitecto frank gehry destaca compleja fachada curva compuesta exhiben mil piezas arte fundación carlos slim atesora mil obras artísticas
453,"Me deja impactado  la infraestructura que tiene por fuera, al entrar te topas con las puertas al infierno vas subiendo y lo que más me gusto fueron las esculturas talladas en los incisivos de elefante wowwww eso si es un verdadero arte, yo soy un ignorante del arte pero pude observar gente que disfrutaba ver pinturas y bustos de personas que yo no reconozco las instalaciones limpias, los baños huelen súper rico la entrada es gratuita fui un martes  tienes que dejar tu mochila en paquetería  puedes tomar fotos pero sin flash  cuenta con elevador yo les recomiendo iniciar desde arriba e irlo recorriendo para abajo",deja impactado infraestructura entrar topas puertas infierno vas subiendo gusto esculturas talladas incisivos elefante wowwww arte ignorante arte pude observar gente disfrutaba pinturas bustos personas reconozco instalaciones limpias baños huelen súper rico entrada gratuita martes dejar mochila paquetería puedes tomar fotos flash elevador recomiendo iniciar irlo recorriendo abajo
454,"Muy buena piezas de arte, un excelente espacio de arte y cultura.",piezas arte excelente espacio arte cultura
455,"Si vas de visita a México,  definitivamente tienes que ir a conocer este museo",vas visita méxico definitivamente museo
456,"Arquitectura impresionante y hermosa, es un buen lugar para disfrutar del arte, cuenta con un vestíbulo y 5 salas, suelen tener algunas exposiciones temporales, la entrada es siempre gratuita, si llevan auto lo pueden dejar en el estacionamiento de plaza carso o hay un Costco en la contraesquina, enfrente de este museo se encuentra museo Jumex, y el Acuario Inbursa.",arquitectura impresionante hermosa disfrutar arte vestíbulo salas suelen exposiciones temporales entrada gratuita llevan auto dejar estacionamiento plaza carso costco contraesquina museo museo jumex acuario inbursa
457,Es increíble el lugar demasiada historia en un solo lugar les recomiendo de verdad pasen a visitarlo y aprovechen todas las exposiciones que tienen también está un lugar para acceder a internet hacer tareas y o conferencias deberían darle la oportunidad y lo mejor es que es totalmente gratis Mexico lindo y querido,increíble demasiada historia recomiendo pasen visitarlo aprovechen exposiciones acceder internet tareas conferencias deberían darle oportunidad totalmente gratis mexico lindo querido
458,"Un gran espacio para disfrutar del arte y la historia, una muestra exquisita del talento artístico, todo esto dentro de un edificio divertido...",espacio disfrutar arte historia muestra exquisita talento artístico edificio divertido
459,"Gracias por esta increíble visita, si vienes al acuario Inbursa si o si tienes que venir al museo ES GRATIS",gracias increíble visita vienes acuario inbursa venir museo gratis
460,"Es uno de los mejores, nuevos y cada vez más reconocido museo en el mundo. Tiene muy buenas exposiciones y obras. Generalmente siempre se encuentra lleno  lamentablemente. Hace falta que el personal te diga las indicaciones generales de este tipo de museos desde la entrada. Hay varias áreas para mejorar el servicio y atención a los visitantes. Pero en general es un muy buen museo.",mejores reconocido museo mundo exposiciones obras generalmente lleno lamentablemente falta personal diga indicaciones generales tipo museos entrada áreas mejorar servicio atención visitantes museo
461,Medidas de higiene muy bien y exposición súper,medidas higiene exposición súper
462,"Si te encuentras en México y tienes oportunidad no dejes de visitar este museo que al verlo te cautivará por su impresionante arquitectura, su forma de trapezoide en movimiento lo caracteriza, en su interior encontrarás diferentes esculturas, obras y explosiones de arte, también encontrarás una excelente tienda en la que podrás adquirir souvenirs para tus familiares y amigos.
No te lo pierdes 😃",encuentras méxico oportunidad dejes visitar museo verlo cautivará impresionante arquitectura forma trapezoide movimiento caracteriza interior encontrarás esculturas obras explosiones arte encontrarás excelente tienda podrás adquirir souvenirs familiares amigos pierdes 
463,"Lindo arquitectónicamente, impresionante la parte de tallas en marfil, algunas obras como ""El pensador"" de Rodin, o ""La Piedad"" de Miguelangel son réplicas, lo que le quita cierta emoción. Las pinturas fueron lo menos atractivo (aunque no estaba el 3 nivel abierto, que parecía lo más interesante en pinturas). El 6to nivel,  la colección personal, son más que nada esculturas. Muy buenas. Los domingos el ingreso es gratuito.",lindo arquitectónicamente impresionante tallas marfil obras pensador rodin piedad miguelangel réplicas quita emoción pinturas atractivo nivel abierto parecía interesante pinturas to nivel colección personal esculturas domingos ingreso gratuito
464,"La verdad no sé mucho de arte , pero por los nombres que vi de obras , me parece increíble que sea gratis , es una oportunidad de conocer y empezar a cultivarse en las artes plásticas sobre todo, aunque tienen mucha variedad , artistas épocas , estilos como mencioné me parece que es increíble que sea gratis , la ubicación muy buena ,atención perfecta , gracias tío Carlitos , mucha gente lo o crítica pero por cosas co mi o está tiene mi respeto pues tener esa inversión no es poca cosa y compartir pues es exelente. Gracias.",arte nombres vi obras increíble gratis oportunidad empezar cultivarse artes plásticas variedad artistas épocas estilos mencioné increíble gratis ubicación atención perfecta gracias tío carlitos gente crítica co respeto inversión cosa compartir exelente gracias
465,"Un lugar precioso con infinidad de obras, cuenta y explica la historia de México y el mundo a través del arte. Un museo impactante por su arquitectura y contenido. Super recomendado cómo plan en ciudad de México. Además para aquellos en plan de bajo costo (low cost) es perfecto ya que la entrada es gratuita. También en la tienda del museo se pueden adquirir recuerdos y libros buenísimos sobre México, su historia, arte y arquitectura.
Al frente del museo se encuentran centros comerciales, restaurantes y cines para completar un buen día en la ciudad.",precioso infinidad obras explica historia méxico mundo arte museo impactante arquitectura contenido super recomendado plan ciudad méxico plan costo low cost perfecto entrada gratuita tienda museo adquirir recuerdos libros buenísimos méxico historia arte arquitectura frente museo encuentran centros comerciales restaurantes cines completar ciudad
466,"Esta muy bonito grande se ve hermoso de cerca y las exhibiciones
Me encantaron
Lo mejor es que es gratis y hay libros pequeños para leer y son gratis me encantaron los libros porque hablan sobre las exhibiciones e historia y trae poesía volveré eso es seguro",bonito grande ve hermoso exhibiciones encantaron gratis libros pequeños leer gratis encantaron libros exhibiciones historia trae poesía volveré seguro
467,Entrada gratuita,entrada gratuita
468,"La entrada es gratuita, hay rampa y escaleras en todos los niveles, las exposiciones son extensas. Los baños están limpios. Hay bastante seguridad y la estructura vista desde fuera es genial. Recomiendo 100% si se visita a cdmx",entrada gratuita rampa escaleras niveles exposiciones extensas baños limpios seguridad estructura vista genial recomiendo visita cdmx
469,"Desde su arquitectura nos deleita como una obra de arte moderno, en sus salas podemos contemplar  diferentes exposiciones temporales y permanentes de las diferentes corrientes de arte. Dando a cada una un significado distinto en base a la perspectiva y concepto de cada persona. Simplemente tienes que visitarlo y tener el tiempo necesario para entender la emoción que te transmite.",arquitectura deleita obra arte moderno salas contemplar exposiciones temporales permanentes corrientes arte dando significado distinto base perspectiva concepto persona simplemente visitarlo necesario entender emoción transmite
470,"Maravilloso lugar. Además de que es todo un complejo cultural, de entretenimiento, culinario y de compras. Hay que dedicarle todo un día.

El plan es este:

Desayunar en Antara ( la plaza enfrente del museo. Se sale por atrás hacia plaza carso)

Luego, ir al acuario . Justo frente al museo.

Después visitar el museo empezando por la parte de arriba hacia abajo. Se van a tomar muchas fotos.

Comer en el centro comercial  junto al museo ( plaza carso).

Después ir al teatro. Junto al museo del lado derecho - visto de frente -.

O al cine dentro de la plaza.

Visitar el museo Jumex (justo enfrente del lado derecho).

Y finalmente recorrer las vías del ferrocarril antiguo. Excelente lugar para tomarse fotos de Instagram.

Recomiendo hacer este recorrido el domingo, ya que la vigilancia es menor y es más fácil tomarse fotos para redes.

Ah!! Y el museo soumaya es de acceso gratuito .",maravilloso complejo cultural entretenimiento culinario compras dedicarle plan desayunar antara plaza museo sale atrás plaza carso acuario justo frente museo visitar museo empezando abajo tomar fotos comer centro comercial museo plaza carso teatro museo derecho visto frente cine plaza visitar museo jumex justo derecho finalmente recorrer vías ferrocarril antiguo excelente tomarse fotos instagram recomiendo recorrido domingo vigilancia menor fácil tomarse fotos redes ah museo soumaya acceso gratuito
471,"Un museo extraordinario, totalmente gratuito y lleno de artes en diversas expresiones. Cada piso del museo se identifica con un estilo artistico diferente donde puedes apreciar las obras y leer su historia. Impecable, sin desperdicio!",museo extraordinario totalmente gratuito lleno artes diversas expresiones piso museo identifica estilo artistico puedes apreciar obras leer historia impecable desperdicio
472,"Muy limpio, la gente muy amable, y bastante seguridad en cuanto a la pandemia; todo el tiempo están pendientes de el uso del cubrebocas, y amablemente se acercan a pedirte que te lo coloques correctamente.",limpio gente amable seguridad pandemia pendientes cubrebocas amablemente acercan pedirte coloques correctamente
473,"Bellisimo museo en Ciudad de México, no deben dejar pasar la oportunidad de visitarlo si andan en la ciudad, hay que llegar temprano para poder disfrutar cada uno de sus niveles muy hermoso",bellisimo museo ciudad méxico dejar pasar oportunidad visitarlo andan ciudad llegar disfrutar niveles hermoso
