,Comentario,Texto limpio
154,Hace años vine y me gusto por el personaje de cantinflas y ahora esta mucho mejor con grandes personajes y muy bien parecidos y hechos,años vine gusto personaje cantinflas personajes parecidos hechos
155,"Muy agradable visita, un espacio para asombrarte del ser humano, cosas y personas muy especiales de pueblos lejanos, costumbres y cultura.",agradable visita espacio asombrarte humano personas especiales pueblos lejanos costumbres cultura
156,"El museo de Ripley está justo a lado del museo de cera y vale la pena visitarlo, no sale tan caro comprar entradas para visitar ambos museos el mismo día.",museo ripley justo museo cera vale pena visitarlo sale caro comprar entradas visitar museos
157,Uno de los museos qué más me encanta pero no siguen mucho la medida de tantas personas por sala,museos encanta siguen medida tantas personas sala
158,"El lugar es bonito, pero me llama la atención ver figuras de gente con tan poco valor como un tal Juanpa Zurita al que además ubicaron con grandes personalidades como Lady Gaga y Michael Jackson , además de un  tal Víctor a Brozo , y  Loret de Mola que no tienen a mi gusto ningún mérito para estar ahí",bonito llama atención figuras gente juanpa zurita ubicaron personalidades lady gaga michael jackson víctor brozo loret mola gusto mérito
159,"Un lugar lleno de magia y encanto, con personajes muy parecidos y otros no tanto. Vale la pena venir con la familia y pasar una buena tarde. El valor de la entrada es de 140 pesos mexicanos más o menos unos 7 a 8 dólares.",lleno magia encanto personajes parecidos vale pena venir familia pasar entrada pesos mexicanos dólares
160,"Me gustó mucho. Fui con dos niños pequeños y no lo vuelvo a hacer,  pero los niños más grandesitos y los adultos la pasamos muy bien.",gustó niños pequeños vuelvo niños grandesitos adultos pasamos
161,"Lo recomiendo para pasar una buena tarde y también aprovechar las otras tres actividades (Ripley, simulador y 4D).",recomiendo pasar aprovechar actividades ripley simulador d
162,Es la primera vez que voy en mi vida,vida
163,Excelente lugar para ir con tu familia,excelente familia
164,Muy bueno,
165,"Excelente lugar para visitar con la familia, es muy entretenido y hasta educativo.",excelente visitar familia entretenido educativo
166,Excelente lugar para pasar un día en familia,excelente pasar familia
167,"Un lugar increíble, es emocionante ver todas esa figuras.! 🤩",increíble emocionante figuras 
168,De maravilla quedamos encantados esperaba menos pero quedamos satisfechos con lo que ofrecen muy esxtenso y bonito el de cera el de ripley también está padre y el simulador en el que más nos divertimos  cabe mencionar que para estas atracciones es un boleto combinado de un precio de $325 adulto y $255 niños eso si de verdad los vale,maravilla quedamos encantados esperaba quedamos satisfechos ofrecen esxtenso bonito cera ripley padre simulador divertimos cabe mencionar atracciones boleto combinado precio adulto niños vale
169,"bastante bien el museo, muy entretenido e interesante, aunque consideró que deberían más salas o exposiciones, y aceptar pago con tarjeta, por lo demás muy bien para pasar una buena tarde",museo entretenido interesante deberían salas exposiciones aceptar pago tarjeta pasar
170,Nada del otro mundo. Precio muy elevado para lo que ofrece,mundo precio elevado ofrece
171,"Divertido, buen servicio, los usuarios no respetan la distancia reglamentaria, ni las instrucciones del uso de cubrebocas :(",divertido servicio usuarios respetan distancia reglamentaria instrucciones cubrebocas
172,"Es un lugar muy bonito. Cerca a dos atracciones mas. Tiene mucha estrellas de rock, pop, muchos presidentes, reyes, jugadores de varios equipos y de varios deportes. Hay mucha historia mexicana y sus presidentes, tambien tiene su zona de horror donde podemos ver peliculas reconocida. Tiene un laberinto muy divertido. Tiene una tienda de souvenir muy surtida. Hay ofertas.",bonito atracciones estrellas rock pop presidentes reyes jugadores equipos deportes historia mexicana presidentes zona horror peliculas reconocida laberinto divertido tienda souvenir surtida ofertas
173,"La verdad un excelente lugar para ir con tu familia, hijos, amigos o hasta solo, disfrutas mucho de este lugar y lo mejor es que al terminar el recorrido puedes llevarte tu mano hecha en cera solo te recomiendo que cuando le pongas el yeso que te dan cuando lo tengas listo lo viertas inmediatamente para que no se seque, pero un lugar extraordinario.",excelente familia hijos amigos disfrutas terminar recorrido puedes llevarte mano hecha cera recomiendo pongas yeso listo viertas inmediatamente seque extraordinario
174,"Excelente sitio, precio accesible, puedes ir de paseo un domingo con familia y lo vas a disfrutar.",excelente sitio precio accesible puedes paseo domingo familia vas disfrutar
175,"Me gustó mucho un lugar muy interesante para visitar, tiene bastantes artistas puedes acercarte a ellos, tomarte fotos con o sin flash, el personal es muy amable, exelente lugar para visitar, las instalaciones muy limpias y seguras, cada cuarto tiene música o sonido según ala temática de las figuras",gustó interesante visitar bastantes artistas puedes acercarte tomarte fotos flash personal amable exelente visitar instalaciones limpias seguras cuarto música sonido ala temática figuras
176,Agradable y secciones divertidas.,agradable secciones divertidas
177,"Es un bonito museo donde se rinde homenaje a los personajes mas emblematicos de México. Se trata de actualizar y representar a las figuras que han sido reconocidas a nivel nacional e internacional desde el inicio de este gran país. Con el tiempo los personajes se van actualizando ya que son muchos los personajes que pueden y deben ser representados en este museo pues, se trata de abarcar todos los ámbitos: cine, televisión, música, arte, periodismo, política, deportes, etc.",bonito museo rinde homenaje personajes emblematicos méxico actualizar representar figuras reconocidas nivel nacional internacional inicio país personajes actualizando personajes representados museo abarcar ámbitos cine televisión música arte periodismo política deportes etc
178,"Definitivamente una atracción que los niños y adultos no deben dejar de visitar, ya que es muy emocionante encontrarse con sus personajes favoritos en tamaño real. El área de terror y el laberinto de espejos fue lo más emocionante. También cuenta con algunas figuras que se mueven y cantan cómo la de Plácido Domingo.",definitivamente atracción niños adultos dejar visitar emocionante encontrarse personajes favoritos tamaño real área terror laberinto espejos emocionante figuras mueven cantan plácido domingo
179,"Tiene cosas muy muy interesantes y sin duda algunas muy únicas. Te sorprenderás con muchas de ellas, es increíble para ir en pareja, te divertirás y también aprenderás y conocerás muchísimas cosas nuevas. Recomiendo pagar el boleto para las 3 atracciones, conviene bastante y sin duda es una experiencia inolvidable.",interesantes duda únicas sorprenderás increíble pareja divertirás aprenderás conocerás muchísimas recomiendo pagar boleto atracciones conviene duda experiencia inolvidable
180,"Muy bonito todos los personajes que tienen de cera, mi parte favorita fue el área de terror. También el área infantil está genial. Al final en la tienda de souvenirs puedes hacer tus manos de cera, recomendable si en ese mismo día le pones el yeso para evitar que se deformen y rompan.",bonito personajes cera favorita área terror área infantil genial tienda souvenirs puedes manos cera recomendable pones yeso evitar deformen rompan
181,"Un gran lugar para una cita, para ir con amigos. Los precios quizá son un poco altos en dulcería y recuerdos pero es muy bueno para pasar el rato.",cita amigos precios altos dulcería recuerdos pasar rato
182,Museo muy educativo y  divertido,museo educativo divertido
183,"Es bonito, lo visité hace muchos años y hoy que regrese es lo mismo, creo que le falta actualizar",bonito visité años regrese falta actualizar
184,"Siempre es un gusto visitarlo! Aunque no hay muchas novedades, pero resulta entretenido. Nuestra sala favorita: el pasaje del terror. Al salir no puedes dejar de llevarte la figura de tu mano en cera por solo $55. En un par de horas puedes recorrer este museo, el de Ripley y pasar a la sala de proyecciones en 4D, hay costo especial por el paquete de las 3 atracciones. Sin duda volveremos!",gusto visitarlo novedades resulta entretenido sala favorita pasaje terror salir puedes dejar llevarte figura mano cera par puedes recorrer museo ripley pasar sala proyecciones d costo especial paquete atracciones duda volveremos
185,Muy bonito,bonito
186,"El museo magnífico aunque caro. No está al alcance de todos los bolsillos, aunque vale la pena el gasto.",museo magnífico caro alcance bolsillos vale pena gasto
187,"Cuenta con una enorme colección de piezas de Cera de personajes mexicanos y de la farandula internacionañ. Todas con muy buena calidad en sus acabados. Lo único que cumplió con mis expectativas personales era que esperaba ver más personajes mexicanos como por ejemplo la vecindad del chavo, los poliboses e incluso odisea burbujas. De todad formas es bonito y vale la pena ir.",enorme colección piezas cera personajes mexicanos farandula internacionañ calidad acabados único cumplió expectativas personales esperaba personajes mexicanos vecindad chavo poliboses odisea burbujas todad formas bonito vale pena
188,Una experiencia muy padre.,experiencia padre
189,"Museo divertido, dónde verás imágenes de personajes nacionales e internacionales, algunos parecen más reales que otros, veo que continuamente hay cambios de personajes, creo que deberían innovar y atreverse a hacer actualizaciones tecnológicas, también queda la sensación de querer un poco más, la entrada es de 180 pesos por persona. Puedes tomarte algunas fotos con los personajes.",museo divertido verás imágenes personajes nacionales internacionales parecen reales veo continuamente cambios personajes deberían innovar atreverse actualizaciones tecnológicas queda sensación querer entrada pesos persona puedes tomarte fotos personajes
190,"un lugar con tres museos muy divertidos en los cuales hay gran variedad de figuras las cuales te muestran un poco de cultura de mexico, es un mugar agradable para ir a convivir con la familia y amigos y pasar un rato único, en el también se encuentra un área de recuerdos en el cual podrás adquirir las figuras, mascaras o muñecos de el mismo lugar, podrás comer un aperitivo rápido lo cual en comido esta muy rico.!!!",museos divertidos variedad figuras muestran cultura mexico mugar agradable convivir familia amigos pasar rato único área recuerdos podrás adquirir figuras mascaras muñecos podrás comer aperitivo rápido comido rico
191,"Excelente museo, es impresionante el parecido a los personajes reales.,el cobro por entrar es de 165 pesos y donde está localizado está también el museo de Ripley. Vale la pena visitar este museo.",excelente museo impresionante parecido personajes realesel cobro entrar pesos localizado museo ripley vale pena visitar museo
192,"Tiene cosas súper entretenidas, en el museo de ripley hay un túnel magnífico en dónde todo da vueltas, si van con pequeños está bien comprar las 4 atracciones, museo de cera, ripley, viaje fantástico y simulador, estos últimos si tus peques disfrutan de videojuegos les encantará",súper entretenidas museo ripley túnel magnífico vueltas pequeños comprar atracciones museo cera ripley viaje fantástico simulador peques disfrutan videojuegos encantará
193,"Me encantó muy divertido y tranquilo súper recomendó para visitar en familia y pasar un rato agradable y distinto, pueden visitarlo y les encantará, pueden ir niños, adolescentes y adultos se los recomiendo",encantó divertido tranquilo súper recomendó visitar familia pasar rato agradable distinto visitarlo encantará niños adolescentes adultos recomiendo
194,"En general las esculturas son interesantes, y están en buen estado (se nota el mantenimiento). Ambiente totalmente familiar y lo mejor es que el museo está bien acondicionado.",esculturas interesantes nota mantenimiento ambiente totalmente familiar museo acondicionado
195,Un lugar muy divertido para pasar el rato con amigos o la familia y tomar muchas fotos lo únicos es que podrían mejorar un poco más las estatuas o tal vez actualizar más el lugar.,divertido pasar rato amigos familia tomar fotos únicos mejorar estatuas actualizar
196,"Es un buen lugar para pasar un rato en familia. La casa que lo alberga es, de entrada, un deleite a la vista.",pasar rato familia casa alberga entrada deleite vista
197,"Me encanto, no solo las replicas de personas destacadas, tambien el laberinto de los espejos, el piso dedicado a replicas de cosas de miedo, me costo 140.00 la entrada y cierran a las 7 de la tarde, te llevas unas 3 horas en recorrerlos tranquilamente y tomandote fotos.",encanto replicas personas destacadas laberinto espejos piso dedicado replicas miedo costo entrada cierran llevas recorrerlos tranquilamente tomandote fotos
198,Me encanta este lugar.  De un lado tiene el museo De cera y del otro lado tiene el museo de Ripley. Cada vez que voy encuentro cosas diferentes y se puede pasar una tarde divertida con poco dinero.  Si piensas ir recuerda que todos los días está abierto menos los lunes por mantenimiento.  El metro más cerca es el metro Cuauhtémoc de la línea 1 la de color rosa.,encanta museo cera museo ripley encuentro pasar divertida dinero piensas recuerda abierto lunes mantenimiento metro metro cuauhtémoc línea color rosa
199,"Excelente experiencia como cada vez que he tenido la oportunidad de ir. Antes como hijo ahora como papá, sigue siendo fantástico y asombroso encontrarse con nuestros ídolos o personajes preferidos",excelente experiencia oportunidad hijo papá fantástico asombroso encontrarse ídolos personajes preferidos
200,Es la tercera ocasión que la visito y como siempre es un gusto estar ahí y ahora más con compañía hermosa,ocasión visito gusto compañía hermosa
201,"Esta súper excelente, entretenido en todo aspecto , sin duda es un lugar que debes visitar si vienes a la cdmx",súper excelente entretenido aspecto duda debes visitar vienes cdmx
202,Te diviertes mucho al tomar fotos con tu personaje favorito.,diviertes tomar fotos personaje favorito
203,Muy folclórico y entretenido!!!,folclórico entretenido
204,Fantástico.,fantástico
205,Me gusto mucho el personal es atento llevan a cabo sus respectivas medidas para evitar contagios me parece una opción entretenida si vas con niños ya que también esta el museo de Ripley a un costado y los paquetes que manejan están bastante bien,gusto personal atento llevan cabo respectivas medidas evitar contagios opción entretenida vas niños museo ripley costado paquetes manejan
206,"En lo personal me gusto, solo que creo que el costo de acceso es muy caro esta aproximadamente en $250 aprox por persona, si no mal recuerdo ese precio es también para entrar al museo de riplay  pero es si los personajes que exiben en el museo son fáciles de descubrir quien son para poder decirles y explicarle a los menores.",personal gusto costo acceso caro aprox persona recuerdo precio entrar museo riplay personajes exiben museo fáciles descubrir decirles explicarle menores
207,"Me encantó regresar al museo de cera, muchas nuevas figuras y algunas se han mantenido desde siempre, precio accesible y excelente manejo de las indicaciones para el covid",encantó regresar museo cera figuras mantenido precio accesible excelente manejo indicaciones covid
208,"En la misma institución puedes encontrar el museo Ripley que es muy interesante, en especial me gusto el tunel que te hace perder el equilibrio porque se mueve y tiene luces de colores, tambien esta el cine en 4D, muy recomendable para todas las edades 👌🏼👌🏼",institución puedes encontrar museo ripley interesante especial gusto tunel perder equilibrio mueve luces colores cine d recomendable edades 
209,"Esta bien el lugar, tiene buenos personajes y que si se parecen, el que si me sorprendió muchísimo fue Brozo. En general está bien el museo, pero siento que si les hace falta algo más de explicación por loenos escrita en algunas figuras",personajes parecen sorprendió muchísimo brozo museo siento falta explicación loenos escrita figuras
210,"Me encanto. Todo muy bonito, muy divertido.",encanto bonito divertido
211,"Me gustó mucho la visita, hay gran variedad de figuras, pero el precio no es el mismo que sale en la página de internet y algunas no tenían la misma calidad que tiene las de la entrada",gustó visita variedad figuras precio sale página internet calidad entrada
212,"Fui en 2015, es un lugar muy divertido para entretenerse con la familia. ✨",divertido entretenerse familia 
213,"Increíble, me fascinó, como siempre nunca defrauda!",increíble fascinó defrauda
214,"El precio lo vale, tiene varias secciones mis favoritas son la de terror, la de los héroes de independencia, celebridades y Actores.",precio vale secciones favoritas terror héroes independencia celebridades actores
215,5 estrellas aunque quitaron o movieron o no incluyeron a ciertos personajes no se si por CopyRight como Hugo Sanchez. tal vez Julio César Chávez otros artistas etc. y pusieron a algunos No tan deseados y en Ripley disminuyo mucho el tipo de objetos. quitaron atracciones. quitaron el logo del duende etc. muy buena atraccion. el unico que no recomiendo comprar es la entrada al cine4D. se ve muy oscura la imagen y no se aprecia totalmente en 3D . de lo demás es un ameno recorrido,estrellas quitaron movieron incluyeron personajes copyright hugo sanchez julio césar chávez artistas etc pusieron deseados ripley disminuyo tipo objetos quitaron atracciones quitaron logo duende etc atraccion unico recomiendo comprar entrada cined ve oscura imagen aprecia totalmente d ameno recorrido
216,Excelente lugar para escaparse  y pasar el rato.,excelente escaparse pasar rato
217,Es más sencillo que el de cera pero se disfruta con más calma. Cosas imposibles. Imágenes increíbles.,sencillo cera disfruta calma imposibles imágenes increíbles
218,"Muy buen museo   para ver distintas esculturas de celebridades, cantantes, políticos y muchas sorpresas más.",museo distintas esculturas celebridades cantantes políticos sorpresas
219,"Muy bonito el museo de cera. Tienen muchos personajes famosos e históricos. Divididos en diferentes secciones o salas. Esta grande y vale la pena visitarlo. Hay varias opciones de recuerdos con costo extra en la tienda del museo. Una de las opciones es una sesión de fotos caracterizado de tu personaje favorito. Y otra es poder hacer una escultura de tu mano en cera, y posteriormente en yeso.",bonito museo cera personajes famosos históricos divididos secciones salas grande vale pena visitarlo opciones recuerdos costo extra tienda museo opciones sesión fotos caracterizado personaje favorito escultura mano cera posteriormente yeso
220,"Es un buen lugar para disfrutar y pasar un buen rato, insisto en que debe crecer más, tanto en espacio como en personajes. México es un país lleno de cultura de paisajes, de magia, de lugares y gente buena.",disfrutar pasar rato insisto crecer espacio personajes méxico país lleno cultura paisajes magia lugares gente
221,Me gusto es un lugar increíble hay tantas figuras casi reales muy bien acondicionadas,gusto increíble tantas figuras reales acondicionadas
222,"Excelente lugar , el recorrido lo haces en aproximadamente 1 hora y 30 min , encuentras varios personajes tanto de la música , de la historia de México , presidentes de otros países",excelente recorrido hora min encuentras personajes música historia méxico presidentes países
223,"Pues a mi parecer en la sala de las esculturas de cera , faltaron mas personajes anigual que en el de replay , hacen falta mas atracciones con las que el espectador pueda interactuar . Aunque dejando todo eso de lado el museo es bueno , es capaz de entretenerte un buen rato y sinceramente te hara tomar varias fotos.",parecer sala esculturas cera faltaron personajes anigual replay falta atracciones espectador interactuar dejando museo capaz entretenerte rato sinceramente hara tomar fotos
224,Quedé encantado con este museo de cera en especial con la parte de terror e infantil.,quedé encantado museo cera especial terror infantil
225,"Excelente sitio y las esculturas son muy realistas de artistas, cantantes y personajes... También tiene cuarto de Espejos y una Sala de Terror con conocidas figuras...Una parada obligatoria si vas a CDMX...",excelente sitio esculturas realistas artistas cantantes personajes cuarto espejos sala terror conocidas figurasuna parada obligatoria vas cdmx
226,Maravilloso lugar muy divertido,maravilloso divertido
227,"Es casi, una obligación para todo habitante de la cdmx, y para los amantes de los museos, visitar el  museo de cera y el de Ripley, para pasarse un buen rato, muy buenas atenciones en el personal de la fuente de sodas, los precios un poco pasaditos, no olviden que vamos muchos estudiambres y pobresores jaja.. Pero la vdd es un excelente lugar para visitar. 😊",obligación habitante cdmx amantes museos visitar museo cera ripley pasarse rato atenciones personal fuente sodas precios pasaditos olviden estudiambres pobresores jaja vdd excelente visitar 
228,Muy lindo todos los personajes y los ambientes. Me falto hacerme las manos de parafina,lindo personajes ambientes falto hacerme manos parafina
229,Excelente. Solo falta el pago con tarjeta en la entrada. Muy buena atención y servicio del personal. Todo el espacio llama la atención. Tiene acceso para silla de rueda a todo el museo. Me agrado y volvería para poder disfrutar todo una vez más.,excelente falta pago tarjeta entrada atención servicio personal espacio llama atención acceso silla rueda museo agrado volvería disfrutar
230,No hay muchas cosas extraordinarias dentro como yo pensaba... Lo único ultra padrísimo es el túnel de Luz bueno si quieren ver 2 terneras de 2 cabezas pero mi pregunta es por qué no lo renuevan o ponen atracciones nuevas???,extraordinarias pensaba único ultra padrísimo túnel luz quieren terneras cabezas pregunta renuevan ponen atracciones
231,"Las salas se encuentran muy cuidadas y la ambientación para cada grupo de figuras de cera es muy adecuada. Me pareció pertinente colocar la sala de terror separada por los peques, así disfruta toda la familia de  ésta experiencia.",salas encuentran cuidadas ambientación grupo figuras cera adecuada pareció pertinente colocar sala terror separada peques disfruta familia experiencia
232,"Excelente, recomendado visitarlo.",excelente recomendado visitarlo
233,Es un museo muy Bonitto con mucha historia y fue una visita muy agradable a este sitio' se los recomiendo ampliamente,museo bonitto historia visita agradable sitio recomiendo ampliamente
234,"Muy bien, limpio y buena organizaciòn, lo único deficiente es que en las últimas salas se reúne mucha gente y no hay orden ni sana distancia.",limpio organizaciòn único deficiente salas reúne gente orden sana distancia
235,"No es un lugar barato, quiza debería tener algún día con un precio más accesible para todo público. El museo como tal INCREIBLE, la sala de cri cri y pinocho te pueden robar el corazón si ya estas entrado en años.",barato debería precio accesible público museo increible sala cri cri pinocho robar corazón entrado años
236,Es uno de los mejores museos que visite a niveles que pudiendo ser el mejor entre los de cera del mundo. Es amplio limpio iluminado tiene muchísimas celebridades el cuarto del terrror está brutal eso siii le falta mas personajes artísticos mexicanos e ampliarlo mas o hacer exhibiciones de temporadas.,mejores museos visite niveles pudiendo cera mundo amplio limpio iluminado muchísimas celebridades cuarto terrror brutal siii falta personajes artísticos mexicanos ampliarlo exhibiciones temporadas
237,Muy bien,
238,"Es una magnífica opción para salir con la familia, tiene figuras de todo tipo de peronajes reales, ficticios, nacionales e internacionales. Se pueden visitar hasta 3 atracciones a la vez: Museo de cera, museo de Ripley y un simulador de 4D.",magnífica opción salir familia figuras tipo peronajes reales ficticios nacionales internacionales visitar atracciones museo cera museo ripley simulador d
239,"Las figuras están bien hechas, el recorrido muy corto y los precios en cafetería es accesible",figuras hechas recorrido corto precios cafetería accesible
240,"Una agradable experiencia, buena atención.",agradable experiencia atención
241,"muy recomendable para niños, se puede pagar en linea viaje fantastico, simulador, museo de cera y ripley o en taquilla, ir temprano hay mucha gente",recomendable niños pagar linea viaje fantastico simulador museo cera ripley taquilla gente
242,Muy amables y super entretenido lugar,amables super entretenido
243,"Es un museo pequeño y muy bien cuidado, recomiendo para una visita única ya que a pesar de regresar varios años después encuentras casi las mismas figuras.",museo pequeño cuidado recomiendo visita única regresar años encuentras figuras
244,Un poco alto el precio de las entradas pero es muy divertido.,alto precio entradas divertido
245,"Muy divertido, sobre todo la zona de espejos, que no tiene relación pero si entretenido. Lo malo que buscaba a Antonio Aguilar y en cdmx no lo tenían, tal vez en Guadalajara.",divertido zona espejos relación entretenido malo buscaba antonio aguilar cdmx guadalajara
246,"Para una cita divertida está perfecto, eso sí deberás llevarte de recuerdo tu mano hecha en cera si no no fuiste al museo de cera",cita divertida perfecto deberás llevarte recuerdo mano hecha cera museo cera
247,"Súper recomendable para estar disfrutando con la familia en especial los niños , vale la pena el recorrido. 🙃 todo muy bien hecho !!",súper recomendable disfrutando familia especial niños vale pena recorrido 
248,"Buen lugar para pasar el rato en ambos museos. Orde, todo limpio y sanitizado.",pasar rato museos orde limpio sanitizado
249,"El museo está muy bien cuidado, cuidan la sana distancia, el recorrido está establecido con señales en el piso, sin embargo siento que les hace falta actualizarse, hay figuras muy viejitas.",museo cuidado cuidan sana distancia recorrido establecido señales piso siento falta actualizarse figuras viejitas
250,"COLONIA JUAREZ DF precioso museo en una casa antigua respetando sus espacios,sus vitrales etc. Junto al museo de Replay con varios paquetes. Con muchos personajes como artistas, politicos etc. Y con un sotano del horror con varios monstruos. Tiene cafeteria muy barata,mucha seguridad, y el turibus para ahi. Por lo general en dias vacacionales esta muy lleno,pero adquirir Boletos con tiempo. Sin estacionamiento,  pero hay varios en calles aledañas.",colonia juarez df precioso museo casa antigua respetando espaciossus vitrales etc museo replay paquetes personajes artistas politicos etc sotano horror monstruos cafeteria baratamucha seguridad turibus vacacionales llenopero adquirir boletos estacionamiento calles aledañas
251,Muy buenos muñecos de cera muy detallados,muñecos cera detallados
252,"Muy buena experiencia, las instalaciones están limpias, las figuras bien, el ambiente y la música de fondo muy de acuerdo al contexto, lo único que podría comentar es que deben tener cuidado con el aforo, ya que permiten ingresar en un momento a muchas personas, lo que ocasiona que no puedas ver la exposición cómodamente.",experiencia instalaciones limpias figuras ambiente música fondo contexto único comentar cuidado aforo permiten ingresar personas ocasiona puedas exposición cómodamente
253,"Estuvo muy divertido, habia muchas figuras y el recorrido era interesante, fue mi primer visita y me gusto",divertido figuras recorrido interesante visita gusto
254,Muy buen lugar para pasar en familia.,pasar familia
255,"Me encantó! Realmente es una experiencia única, los personajes de cera están muy bien hechos que todo el tiempo piensas que si están vivos, puedes tomarte fotos con todos los personajes!. Muy agradable para pasar en familia, todo muy ordenado y ambientado de acuerdo al artista!. Lo recomiendo al 100%!.",encantó realmente experiencia única personajes cera hechos piensas vivos puedes tomarte fotos personajes agradable pasar familia ordenado ambientado artista recomiendo
256,Excelente lugar para conocer,excelente
257,"Sigue siendo igual de divertido, que hace tantos años, hoy me tocó traer a mi hija de 5 años, ya ni recuerdo cuantos años tenía cúa do era niño y me trajeron por primera vez...",divertido tantos años tocó traer hija años recuerdo años cúa do niño trajeron
258,"Algunos caracterizaciones parecen de forma real, estan muy bien trabajados,pero considero que hay tantos personajes de nuestra nación que también deberían de formar parte de este museo, tal vez algo de lo común o cotidiano",caracterizaciones parecen forma real trabajadospero considero tantos personajes nación deberían formar museo común cotidiano
259,Buen servicio tienen restaurante nachos bebidas ice y dedos de queso luego el museo en sí tiene mucha variedad en figuras entre ellos actores influesers actores cantantes personajes ficticios y personajes de el pasado de México y alado hay otro museo con más variedad y tiene cine atracciones de imanes animatronicos ilusiones y datos curiosos y cuenta con realidad virtual.,servicio restaurante nachos bebidas ice dedos queso museo variedad figuras actores influesers actores cantantes personajes ficticios personajes méxico alado museo variedad cine atracciones imanes animatronicos ilusiones datos curiosos realidad virtual
260,"Excelente exposición, faltaron algunos personajes claves de la historia, música y deportes, pero muy buen trabajo en la replica de los personajes",excelente exposición faltaron personajes claves historia música deportes replica personajes
261,"Uno de los mejores museos que he visitado, las exposiciones que tiene son de gran valor cultural y la atención por parte del personal excelente",mejores museos visitado exposiciones cultural atención personal excelente
262,"El edificio es una verdadera joya de la arquitectura. Las figuras de cera, son una verdadera belleza. Muy bien elaboradas en sus facciones y a la estatura real de la persona. Una experiencia fascinante. 100% recomendable.",edificio joya arquitectura figuras cera belleza elaboradas facciones estatura real persona experiencia fascinante recomendable
263,"¡Muy bonito! Hace años que no iba y es muy lindo ver cómo cambian las exposiciones, se ve el paso de los años desde las figuras más antiguas hasta las más nuevas.",bonito años iba lindo cambian exposiciones ve paso años figuras antiguas
264,"Te la pasas muy padre, hay figuras de cera muy padres, vale la pena visitarlo el costo accesible y tienen descuentos para personas de la tercera edad, maestros y estudiantes. Te la pasas increíble.",pasas padre figuras cera padres vale pena visitarlo costo accesible descuentos personas edad maestros estudiantes pasas increíble
265,"Siento que esta muy pequeño el espacio, la realidad virtual te marea mucho, han remodelado y subido los precios bastante. Pero si pas un buen rato.",siento pequeño espacio realidad virtual marea remodelado subido precios pas rato
266,"Es un buen lugar para pasar el rato, aunque recomendaría ir entre semana, ya que fines hay bastantes personas y las áreas son reducidas",pasar rato recomendaría semana fines bastantes personas áreas reducidas
267,Super padre la visita con muy bn protocolo de limpieza y de sana distancia posiblemente lo malo sería que al final la tienda ofrece una fotografía con la vestimenta del chavo del 8 y pues lamentablemente la vestimenta se ve sucia .,super padre visita bn protocolo limpieza sana distancia posiblemente malo tienda ofrece fotografía vestimenta chavo lamentablemente vestimenta ve sucia
268,"Excelente museo, las piezas que tienen son realmente impresionantes, entre más te acerques más pensarás que son reales, aparte de que hay una gran variedad de personajes, el costo del museo es de 140 aprox, entretenido, para toda la familia, seguro pasaras un buen rato!",excelente museo piezas realmente impresionantes acerques pensarás reales aparte variedad personajes costo museo aprox entretenido familia seguro pasaras rato
269,Es un gran lugar para pasar un buen rato con estás increíbles representaciones de cera.,pasar rato increíbles representaciones cera
270,"Excelente sitio y muy entretenido para ver esculturas de personas y artistas de todo el mundo , también cuenta con una sección de terror y un laberinto de espejos, sin duda un buen sitio para visitar",excelente sitio entretenido esculturas personas artistas mundo sección terror laberinto espejos duda sitio visitar
271,Súper bonito muy recomendable para ala familia,súper bonito recomendable ala familia
272,"Uno de los lugares clásicos por visitar en una visita a cdmx, es un buen lugar para matar el tiempo por aproximadamente 2 horas.",lugares clásicos visitar visita cdmx matar
273,Excelente lugar para pasar el fin de semana en compañía de la familia.,excelente pasar semana compañía familia
274,El laberinto de espejos me gustó.,laberinto espejos gustó
275,"Excelente trabajo en las figuras, muy reales en verdad. Sugiero pongan más personajes; históricos, músicos y deportistas",excelente figuras reales sugiero pongan personajes históricos músicos deportistas
276,"Una buena experiencia te espera, un agradable pasaje en la historia, así como recuerdos qué te evocan a un pasado con historia, todas las figuras están hechas con detalle es lo increíble de esto, en algún momento piensas que te van a hablar o quizá se mueva, disfruta en familia. Saludos.",experiencia espera agradable pasaje historia recuerdos evocan historia figuras hechas detalle increíble piensas hablar mueva disfruta familia saludos
277,"Busca los paquetes para los dos museos y todas las experiencias. Se recorre rápido, hay salas por temas que pueden ser de interés para todo público. Su sala del terror es buena y no para todos. No te puedes ir sin el clásico souvenir de tu mano hecha de cera",busca paquetes museos experiencias recorre rápido salas temas interés público sala terror puedes clásico souvenir mano hecha cera
278,"Muy divertido, un exelente lugar para pasar la tarde, cuando tienes niños",divertido exelente pasar niños
279,Esta bien el lugar no se parecen mucho los monos a los personajes reales pero esta bien ... Sólo que creo que les falta un gia que les del el tour y algo ameno,parecen monos personajes reales falta gia tour ameno
280,"Excelente lugar para conocer personajes famosos del mundo y de México, si que sea en cera",excelente personajes famosos mundo méxico cera
281,"Un lugar fascinante terrorífico y fantástico, muy recomendable, es un sitio obligado si vives o viajas por el D.F.- 💖 CDMX, solo que no lleven niños muy pequeños se pueden asustar, 😥😥😥",fascinante terrorífico fantástico recomendable sitio obligado vives viajas df  cdmx lleven niños pequeños asustar 
282,"Exelente, muy bonito e impresionante",exelente bonito impresionante
