,Comentario,Texto limpio
1170,"Muy buen museo, de los mejores lugares para visitar en Saltillo",museo mejores lugares visitar saltillo
1171,Hermoso el lugar para los niños el costo es de 160 por adulto y menor 100 niños hasta 3 años gratis deja de entrar gente a las 5 por que cierran a las 6 yo les recomiendo tomar en cuenta2 hrs para hacer el recorrido agusto y completo,hermoso niños costo adulto menor niños años gratis deja entrar gente cierran recomiendo tomar hrs recorrido agusto completo
1172,Exelente todo mucho conocimiento y mucha conciencia para el cuidado de el médio ambiente me la pase super hace tiempo fui pero hoy todo cambiado exelente,exelente conocimiento conciencia cuidado médio ambiente pase super cambiado exelente
1173,"Excelente museo, muy completo y para todas las edades. Un recorrido rápido llevo 3 horas",excelente museo completo edades recorrido rápido llevo
1174,"El parque en general esta muy bien, ojalá sigan creciendo.

Sin embargo hay zonas descuidadas como el estacionamiento el cual se trago dinero de dos personas aparte del mio. Y solo acepta efectivo",parque ojalá sigan creciendo zonas descuidadas estacionamiento trago dinero personas aparte acepta efectivo
1175,"Muy buen lugar para la familia, educativo e interactivo",familia educativo interactivo
1176,"Un lugar excelente, donde niños y adultos se divertirán por igual.",excelente niños adultos divertirán
1177,Excelente hay mucho que ver tienes que ir con tiempo para disfrutar del lugar es muy grande vale la pena visitar😁🤟😎,excelente disfrutar grande vale pena visitar
1178,"Excelente lugar para ir con la familia 😎👍, una experiencia inolvidable, gracias Coahuila...",excelente familia  experiencia inolvidable gracias coahuila
1179,"Excelente, todo muy limpio y cuidado. La comida también está buena, muy recomendable ir de paseo",excelente limpio cuidado comida recomendable paseo
1180,Excelente  lugar! Muy recomendable para toda la familia,excelente recomendable familia
1181,"Realmente un museo hermoso, buena atención, gente amable, el lugar es muy grande y lleno de sorpresas, lo visitaría muchas veces porque realmente tiene mucho que mostrar 😌",realmente museo hermoso atención gente amable grande lleno sorpresas visitaría realmente mostrar 
1182,"Está super padre el lugar vale totalmente la pena  hay un mini zoológico  y aparte en el recorrido hay animales vivos   , y hay tiendas adentro donde puedes comprar recuerditos y no son caros  la verdad para que lleves a tus hijos está muy bonito y hasta para uno de adulto también  y la nueva zona de dinosaurios  que se mueven está muy cool   100% recomendado para ir con la familia  me gustó bastante y Ami familia igual  ah y saliendo caminas un poco y hay un parque  es un lugar muy bonito para terminar de cansar a los niños y puedes llevar comida y así ❤️",super padre vale totalmente pena mini zoológico aparte recorrido animales vivos tiendas adentro puedes comprar recuerditos caros lleves hijos bonito adulto zona dinosaurios mueven cool recomendado familia gustó ami familia ah saliendo caminas parque bonito terminar cansar niños puedes comida 
1183,"Magistral! Uno de los mejores museos que he podido visitar. Totalmente recomendable. Sugiero recorrerlo todo, esta muy completo, incluso, tienen especies en exhibición.",magistral mejores museos podido visitar totalmente recomendable sugiero recorrerlo completo especies exhibición
1184,"Muy amables al entrar, el museo está increíble, me encantó! 10/10",amables entrar museo increíble encantó
1185,Sin duda un excelente museo para pasar una tarde agradable ..excelentes exposiciones de ka tierra.. prehistoria y exhibición de animales en zoológico bien cuidado y para rematar al final te regalan un cactus para casa,duda excelente museo pasar agradable excelentes exposiciones ka tierra prehistoria exhibición animales zoológico cuidado rematar regalan cactus casa
1186,"Si vienes a Saltillo, este es el primer sitio de debes visitar, es un museo tan bonito y maravilloso, el personal es tan sencillo y amable, las instalaciones se mantienen de primer nivel, a tus hijos les encantará.",vienes saltillo sitio debes visitar museo bonito maravilloso personal sencillo amable instalaciones mantienen nivel hijos encantará
1187,"Excelente lugar, muy bonito para toda la familia",excelente bonito familia
1188,Excelente lugar para pasear con la familia y aprender,excelente pasear familia aprender
1189,"El museo es muy grande, las áreas al aire libre le añaden mucho valor, además de que cada espécimen va acompañado de un relato que les da sentido y propósito. Me gustó que incluso tenían espacios adecuados para el comercio artesanal. La colección de fósiles me pareció muy interesante, da además para muy buenas fotografías. El museo en general está muy bien diseñado para ser accesible, lo pienso como una excelente opción de entretenimiento para personas en silla de ruedas. El estacionamiento es amplio y el costo del museo es accesible. Es un lugar al que quiero volver.",museo grande áreas aire libre añaden espécimen acompañado relato propósito gustó espacios adecuados comercio artesanal colección fósiles pareció interesante fotografías museo diseñado accesible pienso excelente opción entretenimiento personas silla ruedas estacionamiento amplio costo museo accesible quiero volver
1190,Exelente es muy grande y está muy cuidado,exelente grande cuidado
1191,"Me encantó, si bien el área de zoológico no es su fuerte, es un lugar muy entretenido, el área del museo en muy buenas condiciones se te va el tiempo muy rápido y no lo notas",encantó área zoológico fuerte entretenido área museo condiciones rápido notas
1192,"Ha mejorado notablemente en los últimos años, un museo muy interesante dónde grandes y chicos podrán pasar un buen día, recomiendo ir entre semana el costo es mucho más económico y por pandemia tienes que hacer reservación para ingresar, número en su página de FB.",mejorado notablemente años museo interesante chicos pasar recomiendo semana costo económico pandemia reservación ingresar número página fb
1193,"Super recomendado visitarlo, es muy amplio el rubro de conocimientos, excelente lugar.",super recomendado visitarlo amplio rubro conocimientos excelente
1194,"El museo esta increíble. Volví a ir después de casi 10 años de haber ido y sinceramente tienen un poco descuidadas algunas áreas pero estoy segura de que trabajaran con ello. Tienen limpieza y área de cafetería. Lo único que no me agradó fue la constante insistencia de sus guías, había demasiados en una sola área y no nos dejaban disfrutar el recorrido nosotros solos.  Igualmente se pasa muy bien, les recomiendo ir temprano.",museo increíble volví años ido sinceramente descuidadas áreas segura trabajaran limpieza área cafetería único agradó constante insistencia guías demasiados área dejaban disfrutar recorrido igualmente pasa recomiendo
1195,"Uno de los mejores museos de la región. Bonita experiencia sobretodo para familias con niños. Me hubiera gustado que el aforo fuera de menos personas debido a la situación sanitaria pero en general es un buen lugar. Toma aproximadamente 3 horas, para que lo tomen a consideración.",mejores museos región bonita experiencia sobretodo familias niños gustado aforo personas situación sanitaria toma tomen consideración
1196,"El museo del desierto me encanta por qué como saltillense siempre he ido y sigue inovandose lo único que no me agrado en esta última visita es que había mucha gente y nadie respetaba la sana distancia o correcto uso del cubrebocas,me sorprende que hice mi reservación pensando que tomaban control de las personas que entrábamos y nada había un grupo de más de 10 personas y eran super incómodas tu estabas viendo algo y ahí van todos a rodearte o el guía veía que estabas en la tienda el cual es un lugar super reducido y pasaba a todo el grupo ay no super mala experiencia, eso le quita muchos puntos a lo lindo que está el museo",museo desierto encanta saltillense ido inovandose único agrado visita gente respetaba sana distancia correcto cubrebocasme sorprende hice reservación pensando tomaban control personas entrábamos grupo personas super incómodas viendo rodearte guía veía tienda super reducido pasaba grupo ay super mala experiencia quita puntos lindo museo
1197,Es un excelente lugar se vive una experiencia maravillosa les recomiendo ir en martes es el día de promocion,excelente vive experiencia maravillosa recomiendo martes promocion
1198,"Muy bonito y largo el recorrido, recomiendo llegar con bastante tiempo!",bonito recorrido recomiendo llegar
1199,"Muy amplio si van en familia , lleven carreola,es un recorrido largo,  pero muy bueno",amplio familia lleven carreolaes recorrido
1200,"Un lugar agradable, divertido e interesante, 100 porciento recomendable",agradable divertido interesante porciento recomendable
1201,"Excelente. Un lugar imprescindible para chicos y grandes. Colecciones muy interesantes de fósiles y minerales, además de la reseña histórica de los primeros pobladores hasta la época actual. Material multimedia ayuda a una mejor comprensión de la información. Un plus adicional es la utilización de guías de una prepa quienes orientan eficazmente la visita.",excelente imprescindible chicos colecciones interesantes fósiles minerales reseña histórica pobladores época actual material multimedia ayuda comprensión información plus adicional utilización guías prepa orientan eficazmente visita
1202,"Esta remodelado, esta muy actualizado, se mantiende a la vanguardia , muy interesante.",remodelado actualizado mantiende vanguardia interesante
1203,LITERALMENTE ABANDONADO Y DESCUIDADO EL MUSEO Y EL PARQUE LAS MARAVILLAS,literalmente abandonado descuidado museo parque maravillas
1204,"Cuenta con información muy interesante; el recorrido es un poco largo, así que hay que tomar precauciones para poder recorrerlo todo, se requieren de unas 3 horas aproximadamente.",información interesante recorrido tomar precauciones recorrerlo requieren
1205,"Muy padre el museo, aunque por métodos de sanidad están clausuradas algunas áreas o no puedes tocar ciertos botones que son didácticos, hay muchos que ver el lugar está muy cuidado, es muy grande, sin problemas puedes estar ahí medio día y no terminas de descubrir todo lo que hay, muy recomendable seguirlos en Facebook para enterarte de las promociones",padre museo métodos sanidad clausuradas áreas puedes tocar botones didácticos cuidado grande problemas puedes terminas descubrir recomendable seguirlos facebook enterarte promociones
1206,"Uno de mis museos favoritos , una gran experiencia les recomiendo muchísimo ir gracias.",museos favoritos experiencia recomiendo muchísimo gracias
1207,"Es muy bueno, sin embargo tienen animales en cautiverio, un cocodrilo pequeño que se notaba muy desesperado por estar en un lugar tan pequeño. Todo lo demás (fósiles, el show, las exposiciones de minerales) es hermoso.",animales cautiverio cocodrilo pequeño notaba desesperado pequeño fósiles show exposiciones minerales hermoso
1208,Este museo te dará una clase sobre el orígen histórico de los grandes y extintos reptiles,museo dará clase orígen histórico extintos reptiles
1209,"Me encanta, la entrada si está un poco cara pero vale la pena",encanta entrada cara vale pena
1210,"No se pueden perder en lo absoluto de este lugar.
Es súper increíble.
Y vayan al zoológico",perder absoluto súper increíble vayan zoológico
1211,"Desde que pague mi entrada sabía que valía la pena pagar ya que todo me fascinó me sentía como niña maravillada por la ambientación, iluminación y historia de cada cosa.
Mis padres no salían de la parte de botánica ya que le fascina todo relacionado a los cactáceas y los trataron de maravilla al responder sus dudas.
Los animales están cuidados y me tocó ver como realizaba arreglo y limpieza de su hábitat con mucho cuidado.",pague entrada sabía valía pena pagar fascinó sentía niña maravillada ambientación iluminación historia cosa padres salían botánica fascina relacionado cactáceas trataron maravilla responder dudas animales cuidados tocó realizaba arreglo limpieza hábitat cuidado
1212,"Tiene una exposición de dinosaurios muy completa, además de que se entiende muy bien la cronología de cada sala.",exposición dinosaurios completa entiende cronología sala
1213,Excelente lugar para conocer más y salir de la rutina.,excelente salir rutina
1214,"Es muy divertido y entrenido, para grandes y chicos. Las instalaciones muy bien cuidadas, con un pequeño zoológico. Los dinosaurios que les encantan a los niños y aunque están te modelando, no afecta para pasar un día espectacular",divertido entrenido chicos instalaciones cuidadas pequeño zoológico dinosaurios encantan niños modelando afecta pasar espectacular
1215,Muy bonito lugar histórico.,bonito histórico
1216,"Súper buena experiencia. Tenía tiempo que no los visitaba y existen muchas nuevas atracciones. Incorporan bien nueva tecnología para generar nuevas experiencias. Me encantó, muy recomendable para visitantes de otras ciudades e incluso para los saltillenses.",súper experiencia visitaba atracciones incorporan tecnología generar experiencias encantó recomendable visitantes ciudades saltillenses
1217,"Muy buen museo para toda la familia. Para las personas que ya lo visitaron hace más de 5 años el museo ha crecido mucho, así que vale la pena volver a ir.",museo familia personas visitaron años museo crecido vale pena volver
1218,"Excelente lugar, el precio en fin de semana si se me hace un poco elevado pero ya que entras y ves toda la inversión se te olvida lo que pagaste,! vale la pena !",excelente precio semana elevado entras ves inversión olvida pagaste vale pena
1219,"Lugar seguro para visitar, muy hermoso el personal muy amable.",seguro visitar hermoso personal amable
1220,El museo tiene un recorrido muy bonito y muy interesante. La historia de las zonas desérticas del país y los lugares donde existieron dinosaurios. Es un sitio muy bonito para tomar fotografías. Tienen animales disecados muy conservados y animales vivos como vivoras y serpientes de desierto. También en la parte de afuera del museo tiene un oso vivo.,museo recorrido bonito interesante historia zonas desérticas país lugares existieron dinosaurios sitio bonito tomar fotografías animales disecados conservados animales vivos vivoras serpientes desierto afuera museo oso vivo
1221,"Muy Bonito , ordenado , limpio y buen servicio por parte del personal.
Tienen muchos Animatronics de Dinosaurios. El recorrido vale lo que pagas.",bonito ordenado limpio servicio personal animatronics dinosaurios recorrido vale pagas
1222,"Todas las ciudades de México deberían tener un museo de esta altura. Te llenas de tanta información que pasear por los diferentes niveles del museo, lo disfrutaría cualquier persona de cualquier edad. El recorrido tiene fósiles, plantas del desierto, reptiles, animales en escala real, acuario y mamíferos en los patios del lugar. Ademas, en su jardín botánico está la venta de captus. Pero me parece que las artesanías que venden son algo pasadas de precio. La iluminación y el sonido de los pasillos y salas juegan un papel muy importante como para sentirte en épocas pasadas. Me encantó este lugar, volvería a ir. Además es de fácil acceso.",ciudades méxico deberían museo altura llenas tanta información pasear niveles museo disfrutaría persona edad recorrido fósiles plantas desierto reptiles animales escala real acuario mamíferos patios jardín botánico venta captus artesanías venden pasadas precio iluminación sonido pasillos salas juegan papel importante sentirte épocas pasadas encantó volvería fácil acceso
1223,"Muy bonito lugar, con excelentes y muy limpias instalaciones.
Impresionante colección de animales disecados.
Cuenta con muchos animales vivos, como víboras, bisontes, osos , cabra cimarrón.
Los dinosaurios robotizados también muy bonitos.
Muy recomendable para llevar a los niños.",bonito excelentes limpias instalaciones impresionante colección animales disecados animales vivos víboras bisontes osos cabra cimarrón dinosaurios robotizados bonitos recomendable niños
1224,"¡Está increíble! Tal vez porque es la primera vez que voy, pero vale la pena ir un par de veces más para ver todo a detalle, porque la verdad hay mucho qué aprender. A parte, a diferencia de otros museos, pues tienen fauna de la región, como serpientes, peces, tortugas, perritos de la pradera, coyotes, osos, ¡y hasta murciélagos! En fin, recomendado ir de visita.",increíble vale pena par detalle aprender diferencia museos fauna región serpientes peces tortugas perritos pradera coyotes osos murciélagos recomendado visita
1225,"Ya hace muchos años que no iba a este lugar...
Por parte del museo todo excelente
Cada espacio, atención, instalaciones, exposiciones.. de verdad que que es una experiencia que disfrutaran tanto niños como adultos..
El único pero que le pongo es que había demasiada gente y de verdad que no se respeta la sana distancia.. así que si eres de los que todavía se preocupa por el contacto con otras personas definitivamente debes revisar cuáles son los días y horarios con menos afluencia.",años iba museo excelente espacio atención instalaciones exposiciones experiencia disfrutaran niños adultos único pongo demasiada gente respeta sana distancia preocupa contacto personas definitivamente debes revisar horarios afluencia
1226,"Muy bonito lugar para todo público, nos encantó en pabellón de los dinosaurios robotizados",bonito público encantó pabellón dinosaurios robotizados
1227,"Excelente coordinación que tienen desde la entrada al parque, si no quieren aglomerarse con mucha gente lleguen temprano a la hora que abren para ser de los primeros. Y así disfrutarán mucho el museo. Los guías son muy amables. Y tiene tienen su despachador de gel en cada módulo.",excelente coordinación entrada parque quieren aglomerarse gente lleguen hora abren disfrutarán museo guías amables despachador gel módulo
1228,Excelente experiencia de muy buen nivel,excelente experiencia nivel
1229,"Verdaderamente  asombroso! Cada sección una sorpresa, cada nivel una enseñanza, cada persona a la que preguntamos nuestras dudas, estuvieron muy dispuestas. El personal anfitrión muy atento y claro en su indicación,  el personal de limpieza amable y paciente  con nuestros descuidos, y los guardias, unos verdaderos facilitadores... Aprovechen la oportunidad!",verdaderamente asombroso sección sorpresa nivel enseñanza persona preguntamos dudas dispuestas personal anfitrión atento indicación personal limpieza amable paciente descuidos guardias verdaderos facilitadores aprovechen oportunidad
1230,"Esta bonito, tiene un costo de $160, el recorrido es largo y caluroso. Tiene muchos animalitos tipo zoológico. Lo único que no me agrado, es que ese día ha ia un evento de boda, y obstruian el paso para ciertas áreas y era incomodo que los visitantes estuviéramos ahí y pasáramos en medio de las mesas y sillas y los invitados que iban llegando. Lo demás está bonito.",bonito costo recorrido caluroso animalitos tipo zoológico único agrado ia evento boda obstruian paso áreas incomodo visitantes pasáramos mesas sillas invitados iban llegando bonito
1231,Excelente lugar muy bonito excelente la atención,excelente bonito excelente atención
1232,"Es un lugar muy bonito e interactivo, incluso tiene efectos que puedes usar para fotos en Instagram, tiene tienda de recuerdos.",bonito interactivo efectos puedes fotos instagram tienda recuerdos
1233,"Excelente museo.
Cuenta con uno de los recorridos más largos que he encontrado en diferentes museos.
Así como una amplia información de todo tipo de ubicación en el Mundo.
Incluso cuenta con algunos animales vivos.

Cuenta con descuentos para niños menores de 3 años y con descuento para visitas de escuelas.

Es importante ir con la idea de que es un recorrido largo ya que si puede ser un poco agotador.",excelente museo recorridos largos encontrado museos amplia información tipo ubicación mundo animales vivos descuentos niños menores años descuento visitas escuelas importante idea recorrido agotador
1234,"Un lugar excelente para conocer de historia.

Sus salas espaciadas y buem clima.
Tiene su tienda de souvenirs.",excelente historia salas espaciadas buem clima tienda souvenirs
1235,"Tiene mucho personal para ayudar con dudas.
Los juegos interactivos no se pueden usar y en algunos casos ya no estan; pero dejan letreros de que tenian algo.
Se ven muy bien los movimientos del area de dinosaurios, solo que se encuentran un poco dañados.
Todo los que tiene en el museo es muy interesante",personal ayudar dudas juegos interactivos casos dejan letreros tenian ven movimientos area dinosaurios encuentran dañados museo interesante
1236,"Me facino este lugar, el ver la historia que ha existido fue algo mágico
Un lugar bueno para ir con la familia y disfrutar de la tarde, dándole la vuelta a todo el lugar, museo, pequeño zoológico, y la parte afuera de los dinosaurios.
Escogiendo buenos días, para ir puedes encontrar tarifas p precios que se acomoden a tu presupuesto.
Su tienda de regalos me gustó mucho por la variedad que tenían, y todas las curiosidades que puedes llevarte para tu familia o amigos.
Excelente... 👍👍👍",facino historia existido mágico familia disfrutar dándole vuelta museo pequeño zoológico afuera dinosaurios escogiendo puedes encontrar tarifas p precios acomoden presupuesto tienda regalos gustó variedad curiosidades puedes llevarte familia amigos excelente 
1237,"Buenas instalaciones, excelente información y exhibiciones para todas las edades. Además de la tienda de regalos del mismo museo, puedes adquirir recuerditos en distintos puestos en la explanada.
Recomendación: llevar calzado cómodo si quieres contemplar y aprender con detenimiento.",instalaciones excelente información exhibiciones edades tienda regalos museo puedes adquirir recuerditos distintos puestos explanada recomendación calzado cómodo quieres contemplar aprender detenimiento
1238,"Es mucho mejor llegar con reservación por teléfono. La fila es larga en fin de semana. El costo es 195 adulto 125 niños, estudiantes y maestros con credencial vigente.
Es el Museo más representativo de Saltillo. Hay mucha variedad de fósiles y fauna de la zona. Podría ser más interactivo. Recomendable llegar temprano para disfrutar más el lugar. El museo conecta a un parque y se puede buscar resguardo del sol y descansar.",llegar reservación teléfono fila larga semana costo adulto niños estudiantes maestros credencial vigente museo representativo saltillo variedad fósiles fauna zona interactivo recomendable llegar disfrutar museo conecta parque buscar resguardo sol descansar
1239,"Un lugar brutal!! La exposición es muy rica y diversa, es un excelente lugar para aprender . la conservación y reproducción de fauna en peligro de extinción es una labor muy bella, si pasan por Coahuila, definitivamente deben ir!!!",brutal exposición rica diversa excelente aprender conservación reproducción fauna peligro extinción labor bella pasan coahuila definitivamente
1240,"Excelente lugar para visitar, sineres de Mty, vale la pena el viaje, deberia de contar como captacion y hacer descuento por visita foranea, repito excelente museo",excelente visitar sineres mty vale pena viaje deberia contar captacion descuento visita foranea repito excelente museo
1241,3era visita en 10 años y siempre me divierte,visita años divierte
1242,Siempre tiene algo nuevo que ofrecer a sus visitantes.  A los niños les fascina y uno aprende mucho en este museo. El bisonte vivo afuera del museo es para mi la mejor atracción de los animales. El vivero es muy ilustrativo. La gente que lo administra explica muy bien acerca de las plantas. En conclusión te hace ver al desierto con otros ojos.,ofrecer visitantes niños fascina aprende museo bisonte vivo afuera museo atracción animales vivero ilustrativo gente administra explica acerca plantas conclusión desierto ojos
1243,"Un lugar impresionante,  que no debe de faltar en la visita a la ciudad de Saltillo",impresionante faltar visita ciudad saltillo
1244,"Un museo muy completo y para estar todo un día, muy recomendable para traer a toda la familia...",museo completo recomendable traer familia
1245,"Es uno de los mejores museos de Saltillo y uno de los pocos en su tipo en México. Además del atractivo pabellón de los dinosaurios, el recinto cuenta con un herpetario y una zona para fauna del desierto: perritos de la pradera, osos, lobos, bisontes y carneros.",mejores museos saltillo tipo méxico atractivo pabellón dinosaurios recinto herpetario zona fauna desierto perritos pradera osos lobos bisontes carneros
1246,"Es un museo muy grande. También tiene exhibición de animales, como el oso negro, el lobo gris, los borregos cimarrones. Recomiendo ir temprano, para que se pueda ver el museo con calma. Si van en temporada de calor, filtro solar, gorras y agua porque el sol si se siente fuerte.
Tienen exposición de dinosaurios robóticos, recomendado.
Miércoles a domingo tienen un combo de $170 por persona para entrar a la exposición de los dinosaurios y al museo.
El estacionamiento es de cobro, a partir de 3 horas o mas cobran $45.",museo grande exhibición animales oso negro lobo gris borregos cimarrones recomiendo museo calma temporada calor filtro solar gorras agua sol fuerte exposición dinosaurios robóticos recomendado miércoles domingo combo persona entrar exposición dinosaurios museo estacionamiento cobro cobran
1247,"Excelente lugar para un día en familia, y para conocer un poco sobre el ecosistema",excelente familia ecosistema
1248,Todo muy bonito :),bonito
1249,"Es un lugar maravilloso, la entrada esta super accesible en costo, pero si van a ir vayan con tiempo ya que el lugar esta grande y para que lo vean con calma y disfruten de todo el sitio, al menos si te llevas 5 horas recorriendolo y esto si no ves todo como con mucho detalle.",maravilloso entrada super accesible costo vayan grande vean calma disfruten sitio llevas recorriendolo ves detalle
1250,Un buen lugar para conocer y disfrutar de una caminata en familia,disfrutar caminata familia
1251,"Es mágico ,te trasmite x un momento a otro lugar y época",mágico trasmite x época
1252,"Excelente museo, diverso y extenso. No solo trata sobre dinosaurios, si no también del ecosistema completo de la zona.

Excellent museum, big and diverse. It's not just about dinosaurs, it also explains the whole ecosystem of the zone.",excelente museo diverso extenso dinosaurios ecosistema completo zona excellent museum big and diverse its not just about dinosaurs it also explains the whole ecosystem of the zone
1253,"Excelente lugar, y fuimos el martes dónde las entradas en general es de $100",excelente martes entradas
1254,"Me encantóoooooooooo, esta grande, aprendes muchísimo y lo mejor los dinosaurios",encantóoooooooooo grande aprendes muchísimo dinosaurios
1255,"Muy buen lugar para entretenerse y conocer, en familia o con amigos,muy grande el museo,con las medidas de sanitización necesarias.Solo que ahora están ciertas áreas cerradas por la contingencia,pero nada que evite que pases un rato agradable.",entretenerse familia amigosmuy grande museocon medidas sanitización necesariassolo áreas cerradas contingenciapero evite pases rato agradable
1256,Excelente experiencia. No te lo pierdas!,excelente experiencia pierdas
1257,Excelente lugar; el área de fósiles ofrece acceso a información muy interesante y permite conocer más la labor de los investigadores. Es un concepto muy accesible al ofrecer museo y un pequeño zoológico. 🦖🦕🐍🐺🐻.,excelente área fósiles ofrece acceso información interesante permite labor investigadores concepto accesible ofrecer museo pequeño zoológico 
1258,"Excelente lugar recreativo para disfrutar en compañía de quien sea. Lamentablemente en estos tiempos no se puede hacer uso de los kioskos que son interactivos, pero aún así vale muchísimo la pena. Hay una pequeña sección con animales de verdad que estoy seguro los niños disfrutarán inménsamente. Es un must para cualquiera que visite Saltillo",excelente recreativo disfrutar compañía lamentablemente tiempos kioskos interactivos vale muchísimo pena pequeña sección animales seguro niños disfrutarán inménsamente must cualquiera visite saltillo
1259,"Muy padre sobre todo los dinosaurios parecen de verdad,buena opción para que los niños conozcan.",padre dinosaurios parecen verdadbuena opción niños conozcan
1260,El lugar es una muy buena experiencia .para pasar una buena tarde muy .educativa en familia ..no te arrepentiras ve y sercionrate ...por ti mismo 👍,experiencia pasar educativa familia arrepentiras ve sercionrate 
1261,"Excelente y muy recomendado el lugar. Es un recorrido muy completo de muchos temas, hay muchas guías que están dispuestos a ayudarte. Hay exhibiciones de animales vivos tales como lobos, coyotes, osos, etc. Es un rato muy agradable en familia y hay mucho con lo que te vas a sorprender.",excelente recomendado recorrido completo temas guías dispuestos ayudarte exhibiciones animales vivos tales lobos coyotes osos etc rato agradable familia vas sorprender
1262,"Excelente, ya hemos ido varias veces y siempre la hemos pasado bien y con lo de la contingencia sanitaria se han preparado muy bien para recibir a la gente tanto las instalaciones como el personal que te instruye en como realizar el recorrido, siempre sera un gusto visitar el museo del desierto",excelente ido contingencia sanitaria preparado recibir gente instalaciones personal instruye recorrido gusto visitar museo desierto
1263,Fue muy interesante visitar este museo sobre todo porque tiene mucha fama por ser el museo de los dinosaurios cuando llegas te das cuenta de que tiene mucho más que solamente fósiles tiene gran variedad de salas de exhibición animales silvestres en el desierto una amplia cafetería una sala exposiciones y una tienda de suvenir un lugar muy bonito divertido para llevar tu familia y pasar la tarde porque es un complemento de todo un parque más grande en Saltillo el precio va desde los 100 hasta los 150 pesos,interesante visitar museo fama museo dinosaurios llegas das fósiles variedad salas exhibición animales silvestres desierto amplia cafetería sala exposiciones tienda suvenir bonito divertido familia pasar complemento parque grande saltillo precio pesos
1264,"Muy bien el lugar, me gustó mucho el museo bien cuidado tenía mucho sin ir. Como tip te hacen descuento a los trabajadores de la SEP o que tengan tarjeta SNTE y a los adultos mayores.
También de pronto tienen descuento escaneando un código QR que esta ahí en la fila que haces.",gustó museo cuidado tip descuento trabajadores sep tarjeta snte adultos mayores descuento escaneando código qr fila
1265,Me gusto mucho el lugar la ultima vez que fui tenia muchas cosas mas que ver esta muy entretenido la unica cosa que no me gusto es que cuando fui habia mucha gente,gusto ultima tenia entretenido unica cosa gusto gente
1266,"Un museo con un ambiente muy fresco, bastante didáctico para niños de unos 6 o 7 años, pero niños más chicos también se entretienen bastante. Los precios son accesibles y niños menores de 6 años no pagan entrada. Adultos mayores pagan poco más de la mitad del costo del boleto.",museo ambiente fresco didáctico niños años niños chicos entretienen precios accesibles niños menores años pagan entrada adultos mayores pagan mitad costo boleto
1267,"El museo es un lugar ideal para ir a pasar un par de horas con los más pequeños. Es museo de historia, de dinosaurios y hasta zoológico. Además ahora tienen la zona Dinos con dinosaurios robóticos. Super padre y divertido.",museo ideal pasar par pequeños museo historia dinosaurios zoológico zona dinos dinosaurios robóticos super padre divertido
1268,"Es un gran museo. Están agregando exhibiciones  continuamente es el mejor museo de la ciudad de Saltillo. El recorrido dura alrededor de 2 horas y media con un costo de 160 pesos por adulto, 100 pesos por estudiantes, adultos mayores, niños menores de 13 años y tienen un paquete de 450 pesos por 2 adultos y dos niños.",museo agregando exhibiciones continuamente museo ciudad saltillo recorrido dura media costo pesos adulto pesos estudiantes adultos mayores niños menores años paquete pesos adultos niños
1269,"Es un museo muy bonito y bien planificado, recomiendo llegar cuando apenas abren para disfrutarlo mejor, aceptan tarjetas de crédito, tienen su tienda de souvenir y además dan espacio al comercio artesanal regional en otro espacio y ahí si deben llevar efectivo. Me gustan sus secciones históricas de tanto dinosaurios como de la historia del noreste y los animales. Se puede aprovechar para visitar el parque las maravillas a un costado del museo.",museo bonito planificado recomiendo llegar abren disfrutarlo aceptan tarjetas crédito tienda souvenir espacio comercio artesanal regional espacio efectivo gustan secciones históricas dinosaurios historia noreste animales aprovechar visitar parque maravillas costado museo
1270,"Muy recomendado para las personas foráneas, mucho que ver y muy grande el lugar",recomendado personas foráneas grande
1271,Bonito lugar,bonito
1272,"Me interesó más de lo que creí  me interesaría. Les recomiendo mucho el tour guiado y entrar en el flow de ser ""turista"" en el museo para disfrutar las bromas que hace el guía y pasarla tranqui en el museo ♡

Recuerden apoyar a la artesanía que esta a la izquierda justo antes de la entrada del museo (Frente donde compran las pulseras)
Tienen productos muy lindos ♡ yo me llevé 3 pares de aretes, un pequeño florero y un bote de miel de abeja 🌸💕",interesó creí interesaría recomiendo tour guiado entrar flow turista museo disfrutar bromas guía pasarla tranqui museo  recuerden apoyar artesanía izquierda justo entrada museo frente compran pulseras productos lindos  llevé pares aretes pequeño florero bote miel abeja 
1273,"Excelente lugar, he visitado muchos museos en México y el extranjero y este es de los mejores que he visto, esta a nivel de los más reconocidos de estados unidos sin problema, y aclaro que soy de cdmx para que no crean que solo quiero promover a Saltillo, solo lo visite por que iba de paso y fué una maravillosa sorpresa",excelente visitado museos méxico extranjero mejores visto nivel reconocidos unidos problema aclaro cdmx crean quiero promover saltillo visite iba paso fué maravillosa sorpresa
1274,"Muy buen lugar para ir en familia, conocer un poco de la historia de coahuila y los dinosaurios, animales de la región y plantas, recomendable",familia historia coahuila dinosaurios animales región plantas recomendable
1275,"Muy mejorado, muy limpio y organizado y la curatela y repositorio de todos los contenidos muy bien cuidados y muy bien organizados. Felicidades y muy recomendable para todos los turistas.",mejorado limpio organizado curatela repositorio contenidos cuidados organizados felicidades recomendable turistas
