,Unnamed: 0,Nombre,Página Web,Email,Entidad,Municipio,Enlace SIC,Descripción
54,54,Fototeca del Archivo Histórico del Estado de Durango,http://transparencia.durango.gob.mx/AHED,miguel.vallebueno@durango.gob.mx,Durango,Durango,http://sic.gob.mx/ficha.php?table=fototeca&table_id=148,Colección fotográfica de los municipios del estado.
55,55,Fototeca del Archivo Histórico del Municipio de Durango,http://www.municipiodurango.gob.mx,,Durango,Durango,http://sic.gob.mx/ficha.php?table=fototeca&table_id=136,1980
56,56,Fototeca Romualdo García del Museo Regional de Guanajuato Alhóndiga de Granaditas,,alhondigaservicios@hotmail.com,Guanajuato,Guanajuato,http://sic.gob.mx/ficha.php?table=fototeca&table_id=31,"En los años 70´s el Maestro Chávez Morado adquiere la colección de fotografías del fotógrafo Romualdo García quien nació en 1852 en la ciudad de Silao y muere en 1930 en la ciudad de Guanajuato.
Desde esa fecha el acervo se encuentra resguardado en el Museo Regional de Guanajuato Alhóndiga de Granaditas. En 1993 se inaugura esta fototeca por parte de la Directora General del INAH, Lic. María Teresa Franco y la Sra. Elena García de Sierra, hija de Salvador García."
57,57,Archivo Histórico del Archivo General del Poder Ejecutivo de Guanajuato,http://archivohistorico.guanajuato.gob.mx/,jegutierrezh@guanajuato.gob.mx,Guanajuato,Guanajuato,http://sic.gob.mx/ficha.php?table=fototeca&table_id=93,"La Fototeca comenzó a formarse a partir de la inauguración del edificio Archivo General en 1989, y se destinó un área específica, en donde resguardar el material fotográfico impreso y los negativos. Su acervo provenía, principalmente, de la Coordinación General de Comunicación Social del Gobierno del Estado y de algunas donaciones hechas por particulares. También se adquirió, por medio de una compra, la colección de Francisco Ballesteros Guadarrama, reconocido fotógrafo cuyos testimonios visuales son importantes tanto para la historia social y cultural de la ciudad de Guanajuato como para el resto de la Entidad. Desde 1994 se ha trabajado en la descripción de las imágenes fotográficas y, paralelamente, se elaboran los inventarios generales de este material. A partir de dicho año, esta área cuenta con un laboratorio de revelado e impresión a blanco y negro, y de esta forma, se están reproduciendo los negativos de la colección Francisco Ballesteros G., ya que gran parte de este material está bajo ese formato."
58,58,Archivo Histórico Municipal de Irapuato,,archivoirapuato@yahoo.com.mx,Guanajuato,Irapuato,http://sic.gob.mx/ficha.php?table=fototeca&table_id=29,"El acervo se creó en 1974 a raíz de la inundación del 18 de agosto de 1973, y con la iniciativa de un grupo de ciudadanos preocupados por salvar la memoria de la ciudad y darla a conocer a las futuras generaciones.

Contiene imágenes del siglo XX relacionadas con el Municipio."
59,59,Fototeca del Archivo Histórico Municipal de León,https://es-la.facebook.com/ahmleongto/,ahmleon@prodigy.net.mx,Guanajuato,León,http://sic.gob.mx/ficha.php?table=fototeca&table_id=79,Esta fototeca contiene fotografías de León antiguo y actual
60,60,Archivo Histórico y Museo de Minería,,,Hidalgo,Pachuca de Soto,http://sic.gob.mx/ficha.php?table=fototeca&table_id=35,"Actualmente el Archivo Histórico de la Compañía de Real del Monte y Pachuca (AHCRMYP) forma parte del Archivo Histórico y Museo de Minería, A.C. Este es el acervo histórico más completo y especializado del país, y su importancia se debe a la relevancia que ha tenido el distrito minero de Real del Monte y Pachuca en la historia de este sector estratégico de la industria nacional. La fototeca de este archivo se inicia con la adquisición del fondo Azpeitia.

Total aproximado de piezas: 3,612"
61,61,Fototeca Nacional del INAH,http://sinafo.inah.gob.mx,sinafo@inah.gob.mx,Hidalgo,Pachuca de Soto,http://sic.gob.mx/ficha.php?table=fototeca&table_id=34,"Se localiza en la ciudad de Pachuca, Hidalgo y desde 1976 resguarda el acervo fotográfico más importante del país con cerca de un millón de piezas fotográficas que cubren más de 170 años de fotografía en México. También ha destacado en América Latina por reconocer y promover el valor de la imagen fotográfica como patrimonio cultural. Su propuesta de organización interna, las técnicas de conservación aplicadas y su vocación de servicio al público y a la comunidad la hacen el único archivo fotográfico del país que abarca todas las tareas de una fototeca moderna. Actualmente es el centro de actividades del Sistema Nacional de Fototecas (SINAFO) en sus tareas de coordinación e implementación de programas de trabajo de los archivos fotográficos pertenecientes al INAH y a otras instituciones afiliadas al Sistema."
62,62,Fototeca Centenario de la Revolución Mexicana,http://www.pjhidalgo.gob.mx/,archistpj@gmail.com,Hidalgo,Pachuca de Soto,http://sic.gob.mx/ficha.php?table=fototeca&table_id=147,"Se ubica en el Archivo Histórico del Poder Judicial, que resguarda documentos desde mediados del siglo XVI hasta mediados del XX.
El acervo gráfico se encuentra en una bóveda con condiciones de temperatura y humedad controladas."
63,63,Fototeca del Acervo Histórico del Archivo Municipal de Guadalajara,,mramos@guadalajara.gob.mx; mistert63@outlook.com,Jalisco,Guadalajara,http://sic.gob.mx/ficha.php?table=fototeca&table_id=66,"Se creó a principios del siglo XX con la colaboración de fotógrafos del Ayuntamiento de Guadalajara.

Total aproximado de piezas: 30,000"
64,64,Fototeca de la Biblioteca Pública del Estado de Jalisco Juan José Arreola,http://www.bpej.udg.mx/,ariadnag@redudg.udg.mx ,Jalisco,Zapopan,http://sic.gob.mx/ficha.php?table=fototeca&table_id=36,"Fondo Alberto Gómez Barbosa. Este fondo llegó a la Biblioteca Pública del Estado de Jalisco en marzo de 2014. Aproximadamente, consta de 75,000 negativos en blanco y negro y a color, así como de 1,143 fotografías impresas. Además, incluye la biblioteca personal de Gómez Barbosa.
Fondo Jorge Figueroa Fondo en proceso de estabilización. Reúne fotografías impresas y negativos de temas políticos, sociales y comerciales, tomadas entre las décadas de 1960 a 1980 en Jalisco por el fotógrafo Jorge Figueroa.
Fondo Fototeca de Jalisco Fondo en crecimiento. Actualmente se conforma de nueve subfondos: Fotógrafos de Jalisco, Bibliotecas de Jalisco, José María Muriá, Jean Meyer, José Martínez Verea, Alberto Meillón, China, Unión Soviética y Dr. Rafael Rivera."
65,65,Fototeca del Centro de Documentación e Investigación de la Comunidad Judío de México,https://cdijum.mx/acervos/fototeca/,contacto@cdijum.mx,México,Naucalpan de Juárez,http://sic.gob.mx/ficha.php?table=fototeca&table_id=62,"La colección de fotografías que custodia el CDIJUM da cuenta de la formación de la comunidad judía en México, la creación de sus instituciones tanto laicas como religiosas, pero sobre todo la imagen de la inmigración judía a nuestro país. Si bien hay fotografías de estudio, otras, por ser instantáneas, captan la cotidianidad de la vida judía desde principios del siglo XX hasta la época actual."
66,66,Fototeca del Centro de Estudios Teotihuacanos,,elisaasr@yahoo.com.mx,México,Teotihuacán,http://sic.gob.mx/ficha.php?table=fototeca&table_id=129,"La Fototeca forma parte del Centro de Estudios Teotihuacanos, dentro de las instalaciones del Ex museo Manuel Gamio, con el propósito de apoyar las diferentes áreas de investigación y difusión, principalmente de la cultura teotihuacana. Cabe mencionar que por necesidades del sitio es fototeca y planoteca como parte del acervo documental del centro."
67,67,Fototeca del Museo Nacional del Virreinato,http://www.virreinato.inah.gob.mx/,virreinato.museo@inah.gob.mx; jramonsolis@hotmail.com,México,Tepotzotlán,http://sic.gob.mx/ficha.php?table=fototeca&table_id=50,"El acervo se creó en 1969 con el propósito de tener un testimonio de la pintura, la cerámica, la orfebrería, el mobiliario y la restauración del ahora, museo."
68,68,Fototeca del Centro INAH Estado de México (CINAHEM),Cnci.inah.gob.mx/?p=949,Araceli_tellechea@inah.gob.mx,México,Toluca,http://sic.gob.mx/ficha.php?table=fototeca&table_id=143,2016
69,69,Fototeca del Estado de Michoacán,,dape@michoacán.gob.mx; centli6@hotmail.com,Michoacán de Ocampo,Morelia,http://sic.gob.mx/ficha.php?table=fototeca&table_id=101,"La Fototeca del Estado de Michoacán conserva y custodia el acervo histórico fotográfico de Gobierno del Estado, en el Archivo general e Histórico del Poder Ejecutivo de Michoacán (AGHPEM). Se encarga del tratamiento especializado, archivístico y de conservación del acervo fotográfico. La Fototeca cuenta con 45, 187 fotografías clasificadas en los siguientes soportes o procesos : Albúminas, placa de vidrios, tarjetas postales, negativos, plata sobre gelatina, película de seguridad, diapositivas, impresión cromógena, fotomecánica y digital, abarcando los años o fechas extremas de 1824 - 2012. Que por su importancia y trascendencia constituyen testimonios de la historia y vida de los Michoacanos."
70,70,Fototeca de El Colegio de Michoacán,http://www.colmich.edu.mx,jramirez@colmich.edu.mx,Michoacán de Ocampo,Zamora,http://sic.gob.mx/ficha.php?table=fototeca&table_id=38,El acervo se creó en 1980 a través de donaciones de diversos fondos.
71,71,Fototeca de Abel Quezada ,,abelquezadaac@gmail.com ,Morelos,Cuernavaca,http://sic.gob.mx/ficha.php?table=fototeca&table_id=149,"El conjunto de imágenes que forman este grupo esta correlacionado con todas las demás series documentales. La colección fotográfica con las que se cuenta en el Archivo AQ es una rica mirada sobre la vida pública y privada del autor.
Se cuenta con registros fotográficos adquiridos por Abel Quezada, con el objetivo de tener una imagen de algún aspecto de la vida socio-cultural del siglo XX. La sección se subdivide en siete series que son las siguientes: Universo AQ, vida familiar, proceso, vida pública, registro de obra, retratos y colección 40s y 50s."
72,72,Fototeca Juan Dubernard del Centro INAH Morelos,http://sinafo.inah.gob.mx/foto-juan-dubernard/,fototeca.mor@inah.gob.mx,Morelos,Cuernavaca,http://sic.gob.mx/ficha.php?table=fototeca&table_id=18,"La Fototeca Juan Dubernard del Centro INAH Morelos se conforma en 1995 ante la necesidad de catalogar, conservar y difundir el material fotográfico que venía generando el Instituto Nacional de Antropología e Historia en la región desde el año 1973, cuando la presencia institucional del Centro INAH no se limitaba al estado de Morelos, sino que cubría también el estado de Guerrero. Es por ello que resguarda una gran cantidad de imágenes de los distintos quehaceres del Instituto durante la década de los setentas en el estado de Guerrero.
La Fototeca cuenta con un laboratorio completo para reproducción de material en blanco y negro, además de un escáner para la digitalización de imágenes que le permite ofrecer un mejor servicio a sus usuarios. Todo el acervo se encuentra resguardado en materiales de guarda y conservación de materiales fotográficos y se cuenta con un deshumidificador que controla la humedad relativa en sus instalaciones.

Acervo:
La Fototeca del Centro INAH Morelos resguarda actualmente más de 50,000 piezas fotográficas de distintos procesos y técnicas, que abarcan desde finales del siglo XIX hasta nuestros días, además de un acervo de aproximadamente 15,000 imágenes digitales, y se encuentra en constante incremento tanto con material contemporáneo como antiguo a través de concursos y donaciones que le permiten ofrecer a sus usuarios un amplio panorama de consulta. Las colecciones de la Fototeca no se limitan solamente a la ilustración de la memoria fotográfica del estado o de la región, sino que se extienden más allá de nuestras fronteras, permitiéndonos viajar en el tiempo y la distancia a lugares tan apartados como los Alpes o la India, incluyendo por supuesto las propias maravillas que se encuentran en nuestro país y nuestra entidad. El acervo está constituido básicamente por el material generado por arqueólogos, antropólogos, arquitectos y restauradores del propio Centro INAH. Sin embargo, también se resguardan fotografías provenientes de colecciones particulares o familiares, como es el caso del fondo Coock de Leonard, uno de los más importantes de la Fototeca, ya que abarca gran parte de la historia de las cinco primeras décadas del siglo XX, tocando con especial énfasis el periodo de la expropiación petrolera, así como el quehacer cotidiano de las familias de las altas esferas sociales de ascendencia extranjera involucradas en los intereses petroleros del México de los años treintas, antes y durante el gobierno del general Lázaro Cárdenas. La Fototeca cuenta también con material de fotógrafos como Hugo Brehme, Casasola, Tina Modotti y Hans Stallfort.

Contacto:
La Fototeca se encuentra ubicada en lo que fueran los terrenos de la finca de descanso del Emperador Maximiliano de Habsburgo, mejor conocida como Villa Olindo (1865), en el tradicional pueblo de Acapantzingo, en la Ciudad de Cuernavaca, Morelos. Además de ser sede del Centro INAH Morelos, en este lugar se encuentra actualmente el Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria."
73,73,Fototeca del Centro INAH Nayarit,,nancy_mejia@inah.gob.mx,Nayarit,Tepic,http://sic.gob.mx/ficha.php?table=fototeca&table_id=125,"Fue creada en 1994 por iniciativa del Centro INAH Nayarit y del Sistema Nacional de Fototecas del INAH. Tiene como objetivo la catalogación, conservación y difusión de fotografías de Nayarit."
74,74,Fototeca del Tecnológico de Monterrey,http://www.fototec.com.mx/,fototeca.mty@servicios.itesm.mx,Nuevo León,Monterrey,http://sic.gob.mx/ficha.php?table=fototeca&table_id=20,"La Fototeca del Tecnológico de Monterrey se fundó en 1953 con el nombre de Archivo de Fotografías (Colección Tec). Adquirió su nombre actual en 1962 y desde su creación hasta mediados del 2015 estuvo dentro de las instalaciones del Instituto Tecnológico y de Estudios Superiores de Monterrey, (Campus Monterrey). Actualmente ocupa un espacio especializado en Campus Norte."
75,75,Fototeca de Nuevo León,http://conarte.org.mx/lugar/centro-de-las-artes-fototeca/,lpacheco@conarte.org.mx,Nuevo León,Monterrey,http://sic.gob.mx/ficha.php?table=fototeca&table_id=118,"Fue creada en 1996 con el objetivo de rescatar, preservar y difundir el patrimonio fotográfico de la entidad. Su acervo consta de unas 300 mil piezas."
76,76,Centro Fotográfico Manuel Álvarez Bravo,,difusion.cfab@gmail.com,Oaxaca,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=fototeca&table_id=22,"El acervo se creó en 1997 gracias a la gran cantidad de donaciones que recibió el Centro Fotográfico.

Total aproximado de piezas: 3,000"
77,77,Fototeca del Archivo General del Estado de Oaxaca (AGEO),http://www.archivogeneral.oaxaca.gob.mx/,jacobo.babines@oaxaca.gob.mx,Oaxaca,Santa Lucía del Camino,http://sic.gob.mx/ficha.php?table=fototeca&table_id=21,"Por el momento, el acervo que comprende la fototeca se encuentra en etapa de restauración, motivo por el cual, hasta nuevo aviso se brindará atención al público.

El acervo se creó en 1997 con expedientes del archivo, donaciones y envíos de otras dependencias gubernamentales.

La Fototeca del AGEO está identificada como colección y ordenada conforme a los periodos de la Administración Pública Estatal.

Total aproximado de piezas: 5,500"
78,78,"Fototeca Antica, A.C.",http://fototecaantica.net/,info@fototeca.Antica.net,Puebla,Puebla,http://sic.gob.mx/ficha.php?table=fototeca&table_id=25,"En 1996, a partir de una labor particular de coleccionismo, iniciamos la conformación de un Acervo de fotografía antigua sobre México. Este proceso de búsqueda y rescate, al irse enriqueciendo significativamente, de manera gradual, dio lugar, en el año 2001, a la constitución, ante Notario de la Fototeca Antica, A. C., con su propia Sede y Galería. Nuestra Institución ha logrado la divulgación de un amplio número de imágenes, en base a la concepción, creación, curaduría y exhibición de conjuntos emanados de la propia colección, hasta la fecha doce diferentes Exposiciones Fotográficas, expuestas en algunos de los principales Museos de México (MUNAL, Centro de la Imagen, Palacio de Cultura Banamex), Puebla, (Museo Amparo, San Pedro Museo de Arte, Galería de Arte del Palacio, La Casa del Caballero Águila), Oaxaca y San Antonio, Texas. Total aproximado de piezas: 40,000."
79,79,Fototeca BUAP,http://cmas.siu.buap.mx/portal_pprd/wb/BBUAP/fototeca,didcav@siu.buap.mx,Puebla,Puebla,http://sic.gob.mx/ficha.php?table=fototeca&table_id=119,"Objetivo:
El DIDCAV (Departamento de Información y Documentación de la Cultura Audiovisual) cumple el servicio de difundir su acervo fotográfico además, ofrece servicios de: consulta, revelado, impresión, duplicación y asesoría. Dirigido a:
Investigadores, tesistas de la universidad y solicitudes especiales. Requisito: Solicitud por escrito dirigida al Coordinador del Departamento."
80,80,Fototeca Juan Crisóstomo Méndez,http://puebla.travel/es/museos/item/fototeca-juan-crisostomo-mendez-2,fototecafonotecapuebla@outlook.com,Puebla,Puebla,http://sic.gob.mx/ficha.php?table=fototeca&table_id=138,El decreto de creación de la Fototeca Juan Crisóstomo Méndez se emitió el 5 de noviembre de 1985 con una parte considerable de la producción del fotógrafo poblano Juan Crisóstomo Méndez que dio inicio a este acervo público.
81,81,"Fototeca Lorenzo Becerril, A.C.",https://www.facebook.com/FototecaLorenzoBecerril/info?tab=page_info,liliapue@hotmail.com,Puebla,Puebla,http://sic.gob.mx/ficha.php?table=fototeca&table_id=26,"El acervo se creó en 1995 con la iniciativa privada, recuperando imágenes en riesgo de desaparecer."
82,82,Fotografías y Negativos del Gobierno del Dr. Alfredo Toxqui,,antonio.blanco.agep@gmail.com,Puebla,Puebla,http://sic.gob.mx/ficha.php?table=fototeca&table_id=24,El acervo se creó en 1978.
83,83,Fototeca del Centro de Documentación e Investigación Ferroviarias (CEDIF),http://museoferrocarrilesmexicanos.gob.mx/fototeca,museoferrocarriles@cultura.gob.mx,Puebla,Puebla,http://sic.gob.mx/ficha.php?table=fototeca&table_id=27,"Fue fundado en 1997 para llevar a cabo funciones relativas a la investigación y a la promoción del intercambio académico. Es único en su tipo, y el más importante de América Latina. En él se resguardan, catalogan y estudian los documentos legados por los ferrocarriles nacionales."
84,84,Archivo Fotográfico del Museo Regional de Querétaro,,arturo6008@hotmail.com,Querétaro,Querétaro,http://sic.gob.mx/ficha.php?table=fototeca&table_id=126,"Acervo desde finales del siglo XIX a la época contemporánea, la mayor parte del acervo esta relacionada con las diversas actividades del INAH en Querétaro.

El acervo fotográfico del Museo Regional de Querétaro está compuesto por negativos, transparencias, positivos en papel, películas de cine de varios formatos y videocasetes en formato VHS e imágenes digitales."
85,85,Archivo Histórico del Estado de Querétaro,,	 direccionestataldearchivos@queretaro.gob.mx,Querétaro,Querétaro,http://sic.gob.mx/ficha.php?table=fototeca&table_id=28,"Cuenta con 2 departamentos Archivo Historico -12 Fondos: Poder Ejecutivo (1821-1956), Poder Legislativo (1824-1948), Cayetano Rubio, Eclesiástico, Registro Civil (1865-1929), Registro Público de la Propiedad y Comercio (1697-1991), Mapoteca (1885-2000), Virreinato (1773-1821), Bandos (1827-1940), Julio Castillo (1979-1984), Notarías (1587-1938), Fiestas Patronales -Editorial para publicar autores o investigaciones locales mediante concurso Archivo General -Encuadernacion -Hemeroteca -Bibliografía espicializada en Historia de Querétaro -Librería Servicios: -Libreria -Sala de Consulta para Bibliografía y Hemeroteca -Sala de Investigadores (Archivo Histórico) -Visitas guiadas al Salón de la Historia"
86,86,Fondo Fotográfico de Quintana Roo,http://qroo.gob.mx/segob/age/busqueda-de-fondo-fotografico-de-quintana-roo,archivo@qroo.gob.mx,Quintana Roo,Othón P. Blanco,http://sic.gob.mx/ficha.php?table=fototeca&table_id=7,"La Fototeca del Archivo General del Estado de Quintana Roo es un proyecto que se ha venido consolidando, desde mediados del año de 1999 con fotografías donadas por diferentes dependencias del poder ejecutivo del territorio y del estado y por donaciones de particulares interesados en preservar y difundir este tipo de documentos.

El fondo contiene fotografías del Territorio que datan de los años treinta, en donde se encuentran imágenes de familia, de acciones realizadas por las Administraciones de Gobierno, en las etapas territorial y estatal; de publicaciones periódicas, así como de reconocidos fotógrafos locales; de las catástrofes como el huracán Janet, que constituyó un parte aguas de la historia de la Administración Pública de Quintana Roo

El catálogo fotográfico que ofrece poco más de 20,550 mil imágenes del acervo histórico fotográfico."
87,87,Archivo Histórico del Estado de San Luis Potosí Lic. Antonio Rocha,http://www.archivohistoricoslp.gob.mx,difusion@archivohistoricoslp.gob.mx,San Luis Potosí,San Luis Potosí,http://sic.gob.mx/ficha.php?table=fototeca&table_id=9,"Se resguardan 10 000 imágenes en blanco y negro y a color, en formato digital e impreso."
88,88,"Imágenes Históricas de San Luis Potosí, A. C.",https://es-la.facebook.com/groups/imageneshistoricasdesanluispotosi/,,San Luis Potosí,San Luis Potosí,http://sic.gob.mx/ficha.php?table=fototeca&table_id=150,"Imágenes Históricas de San Luis Potosí es un grupo donde se busca que entre sus miembros den a conocer y recuerden las imágenes, historias, anécdotas y personajes del estado mediante fotos o relatos que sean de más de 25 años, hacia atrás."
89,89,Fototeca del Museo Regional Potosino,,museoregionalpotosino.direccion@yahoo.com.mx,San Luis Potosí,San Luis Potosí,http://sic.gob.mx/ficha.php?table=fototeca&table_id=131,"En poco más de diez años de trabajo, se ha reunido el material fotográfico de 35 municipios, lo que presenta la mitad del territorio, y se han recopilado imágenes que reflejan hasta 100 años de la vida del pueblo, con fotos que datan de 1930 a la actualidad.

Esta fototeca trabaja en cuatro archivos: digital, de negativos, de positivos y de la palabra. Resguarda imágenes de todo tipo, desde festividades religiosas, hasta lugares históricos, oficios, faenas y vida cotidiana."
90,90,Fototeca de la Dirección General de Boletín Oficial y Archivo del Estado,http://www.boletinoficial.sonora.gob.mx/boletin/,boletinoficial@sonora.gob.mx,Sonora,Hermosillo,http://sic.gob.mx/ficha.php?table=fototeca&table_id=13,"El acervo se creó en 1980 con fotografías encontradas en los expedientes y con donaciones posteriores.

Total aproximado de piezas: 8,500"
91,91,Fototeca del Archivo Histórico Municipal Juan E. Richer,http://www.conaculta.gob.mx/cimagen/catalogo/amuni21.html,,Tamaulipas,Nuevo Laredo,http://sic.gob.mx/ficha.php?table=fototeca&table_id=95,"Esta fototeca tiene las imágenes del paisaje urbano del Nuevo Laredo de ayer y hoy, así como de personajes de la localidad; una planoteca cuyo contenido básico son los planos de distintas obras públicas realizadas en la ciudad. Existe también una selección de textos para consulta de la historia de la ciudad y la región. En honor a quien fe el primer historiador de Nuevo Laredo, el Cabildo en pleno aprobó el 25 de septiembre de 2001, que el Archivo Municipal se llamara en lo sucesivo Archivo General del Municipal Juan E. Richer."
92,92,Archivo Histórico de Tampico Carlos González Salas,http://www.tampico.gob.mx,archivo.histórico@tampico.gob.mx,Tamaulipas,Tampico,http://sic.gob.mx/ficha.php?table=fototeca&table_id=15,"El acervo se creó en 1994 a través de una campaña de difusión en los periódicos locales.

Total aproximado de piezas: 449"
93,93,Fototeca del Archivo General e Histórico del Estado de Tamaulipas,,archivo.general@tamaulipas.gob.mx,Tamaulipas,Victoria,http://sic.gob.mx/ficha.php?table=fototeca&table_id=139,Esta fototeca tiene una amplia colección de fotografías digitales de finales del siglo XIX y XX de los 43 municipios y estados circunvecinos.
94,94,Archivo General del Estado de Veracruz,,agev@veracruz.gob.mx,Veracruz de Ignacio de la Llave,Xalapa,http://sic.gob.mx/ficha.php?table=fototeca&table_id=16,"El acervo se creó en 1989, al igual que el Departamento gráfico del AGEV, con la finalidad de rescatar, conservar y difundir el patrimonio documental fotográfico de la entidad veracruzana. Se encuentra integrado al Sistema Nacional de Fototecas."
95,95,Fototeca del Instituto de Artes Plásticas de la Universidad Veracruzana,http://www.uv.mx/iap/,pixquiac@gmail.com,Veracruz de Ignacio de la Llave,Xalapa,http://sic.gob.mx/ficha.php?table=fototeca&table_id=132,Describe la diversidad de actividades artísticas que realiza la Universidad Veracruzana.
96,96,Fototeca de Veracruz Juan Malpica Mimendi,,fototecadeveracruz2014@outlook.com,Veracruz de Ignacio de la Llave,Veracruz,http://sic.gob.mx/ficha.php?table=fototeca&table_id=17,"Espacio cultural del Instituto Veracruzano de la Cultura dedicado a la investigación, catalogación, digitalización, conservación, difusión, gestión y promoción de la fotografía histórica y contemporánea con una visión comunitaria y de contribución al desarrollo profesional y artístico fotográfico."
97,97,Fototeca del Centro INAH Veracruz,http://sinafo.inah.gob.mx/foto-cinah-ver/,difusionciver@prodigy.net.mx,Veracruz de Ignacio de la Llave,Veracruz,http://sic.gob.mx/ficha.php?table=fototeca&table_id=120,"Fue creada en 1995 por iniciativa del Centro INAH Veracruz y la Fototeca Nacional del INAH. Su acervo está constituido por 68,374 piezas."
98,98,Fototeca Pedro Guerra,http://fototeca.antropologia.uady.mx/index.php,cinthya.cruz@correo.uady.mx ,Yucatán,Mérida,http://sic.gob.mx/ficha.php?table=fototeca&table_id=3,"El acervo se creó en 1987 con la adquisición del material fotográfico de la Fotografía Guerra, misma que funcionó en la ciudad de Mérida a partir de 1877 hasta 1981, dicho material fue adquirido en dos partes, la primera de ellas a través de la Biblioteca Central de la Universidad de Yucatán, mediante su representante Lic. Rodolfo Ruz Menéndez, quien la otorga en calidad de prestamo permanente a la Escuela de Ciencias Antropológicas. Posteriormente en el año de 1987 la Facultad de Ciencias Antropológicas de la Universidad Autónoma de Yucatán adquiere la segunda parte de la colección, integrando el material para dar paso al surgimiento de la Fototeca Pedro Guerra.

Total aproximado de piezas: 325,000"
99,99,Fondo Audiovisual,http://www.bibliotecavirtualdeyucatan.com.mx/biblioteca.php,patrimonio.icy@yucatan.gob.mx ,Yucatán,Mérida,http://sic.gob.mx/ficha.php?table=fototeca&table_id=137,"Consta de tres áreas: resguardo del acervo, taller para los trabajos de estabilización, y otra para la catalogación."
100,100,Fototeca del Centro INAH Yucatán,,inahyuc@prodigy.net.mx,Yucatán,Mérida,http://sic.gob.mx/ficha.php?table=fototeca&table_id=4,Fue creada en 1981 mediante de la recuperación de material existente en el Centro INAH Yucatán. Su acervo está constituido por alrededor de 33 mil piezas.
101,101,Fototeca del Estado de Zacatecas Pedro Valtierra,https://www.facebook.com/search/top/?q=fototecadezacatecas,fototecadezacatecas@gmail.com,Zacatecas,Zacatecas,http://sic.gob.mx/ficha.php?table=fototeca&table_id=134,"A doce años de su fundación la Fototeca se ha constituido en un espacio para la conservación, investigación, enseñanza y difusión de la fotografía con un acervo de poco más de 110,000 piezas fotográficas en 15 colecciones, captadas en varios municipios de Zacatecas desde 1860 hasta el presente."
